BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.2397510771435295e8,9.364630307386037e6,-1.1064071724241998e7,0.0,0.0,0.0,3.6475721782115826e-6,0.0,0.0,-1.2227566629749997e8
t1,20330.754149559056,1.6658973229683215e-7,-5262.749149726208,0.0,0.0,0.0,4.003562702274342e-10,0.0,0.0,-15068.005000000001
t2,19956.2838954903,84.04215819610758,-5642.0820536868605,0.0,0.0,0.0,4.022348115276405e-10,0.0,0.0,-14398.244
t3,19398.29225573056,75.87758528547027,-5701.377841016488,0.0,0.0,0.0,4.035839666373865e-10,0.0,0.0,-13772.792
t4,18608.72384999939,92.7274922026523,-5594.998342202366,0.0,0.0,0.0,4.0335596580460267e-10,0.0,0.0,-13106.453
t5,18090.848582532613,81.4013541838317,-5655.082936716863,0.0,0.0,0.0,4.059804287038968e-10,0.0,0.0,-12517.167
t6,16637.330992672974,188.3735258111855,-4884.243518484627,0.0,0.0,0.0,4.098895863097852e-10,0.0,0.0,-11941.461
t7,16300.371092403315,178.58489723362396,-4973.038989637395,0.0,0.0,0.0,4.129686156312189e-10,0.0,0.0,-11505.917
t8,16571.05909249374,114.57540584375928,-5442.133498337985,0.0,0.0,0.0,4.166902292649179e-10,0.0,0.0,-11243.501
t9,14516.934200942498,294.27373654027036,-3645.1169374832275,0.0,0.0,0.0,4.2222585964026563e-10,0.0,0.0,-11166.091
t10,11460.949529181946,273.9966034874486,-453.91313267031734,0.0,0.0,0.0,4.2892839233417863e-10,0.0,0.0,-11281.033
t11,11339.48783227548,304.6441682186735,-4.951725968979176e-7,0.0,0.0,0.0,4.2894605674823667e-10,0.0,0.0,-11644.132
t12,11651.692550012398,509.77945051879504,-5.322003217323221e-7,0.0,0.0,0.0,4.2609074774814523e-10,0.0,0.0,-12161.472
t13,11583.479644210769,1001.5633563248707,-5.359882103536612e-7,0.0,0.0,0.0,4.225661106322843e-10,0.0,0.0,-12585.043
t14,11042.676904056192,2155.348096467486,-5.243669976924969e-7,0.0,0.0,0.0,4.1946241071082437e-10,0.0,0.0,-13198.025
