Deuterium exports,Deuterium inventory,Fixed plant power,Gross Electric,Imports,Net Electric,Reactor Thermal power,Recirc Power,Salt Heating,Tritium exports,Tritium inventory,Var plant power
0.0,1.361133428190442e-13,215.8903334264558,560.7201404485611,6.5627709689708175e-12,1.2831651957867507e-5,1411.789184730342,560.7201276169092,11.074471653931582,0.0,500.0,117.6490987275285
-1413.2085937502482,0.0,215.89033340305807,560.9137150433853,6.067533195710733e-12,1.3080655037356337e-5,1412.1150209326615,560.9137019627303,11.240893006290515,5.084821452783217e-14,640.1179292756792,117.67625174438845
-1413.2082280723127,0.0,215.8903333877758,560.9134978334337,6.048416358866203e-12,1.3043684560898328e-5,1412.1146552583825,560.9134847897491,11.240706321448117,2.2426505097428162e-14,780.2358219875873,117.67622127153187
-1412.8914384877091,0.0,215.890333378832,560.7252995607802,6.49876186468557e-12,1.2874240866267428e-5,1411.797868841643,560.7252866865393,11.078907095243773,-5.995204332975845e-15,920.3220392256857,117.64982240347025
-1412.8995619309271,0.0,215.89033337457636,560.73012557976,6.469678582786207e-12,1.2808049433488122e-5,1411.8059922036275,560.7301127717105,11.083056237838592,2.2426505097428162e-14,1060.4090687187488,117.65049935030228
-1412.8500090625532,0.0,215.89033337461922,560.7006871094001,6.416982375792312e-12,1.2968418701575501e-5,1411.7564398307773,560.7006741409814,11.057746971470761,-3.441691376337985e-14,1200.4911434700507,117.6463699858981
-1413.2063972264132,0.0,215.89033337915592,560.9124102476924,5.92694346373533e-12,1.291633122946223e-5,1412.1128244307913,560.9123973313611,11.239771440645939,-6.283862319378386e-14,1340.608853117508,117.67606870256594
-1413.2173005123843,0.0,215.8903333879205,560.9188879865377,5.906396868792034e-12,1.2395518922403426e-5,1412.1237276077306,560.9188755910187,11.245341093460691,-6.283862319378386e-14,1480.7276529736275,117.67697730064421
-1413.2348190288108,0.0,215.89033340306213,560.9292951667504,5.876795817096593e-12,1.2741673543814613e-5,1412.1412459489736,560.929282425077,11.254288050607014,-1.4810375148499588e-13,1620.848204488688,117.67843716241447
-1412.9409797554235,0.0,215.89033342621306,560.7547297763208,6.304574850600734e-12,1.4890450643179065e-5,1411.8474096139498,560.7547148858702,11.104206849501239,-1.4810375148499588e-13,1760.9393753086094,117.65395080116248
-10281.674326379425,0.0,215.8903334698897,4103.992995345947,5.926914438191235e-12,2815.288765317409,10280.49206979135,1288.7042300285375,2.6704196800426167e-7,-9.126033262418787e-14,2787.8063256996693,856.7076724826125
-10281.674326437807,0.0,215.89033347125454,4103.992995369709,5.916219562721601e-12,2815.2887653338616,10280.49206984973,1288.7042300358476,2.681221985624807e-7,3.6348701826227625e-13,3814.673276096566,856.7076724874775
-10281.674326435786,0.0,215.8903334713312,4103.9929953686105,5.9429076778490524e-12,2815.2887653336193,10280.492069847709,1288.7042300349904,2.673567695579853e-7,1.361133428190442e-13,4841.540226493261,856.7076724873091
-10281.674326436994,0.0,215.8903334713496,4103.992995367939,6.322420237956358e-12,2815.2887653358657,10280.492069848917,1288.7042300320736,2.6432089460249585e-7,1.361133428190442e-13,5868.407176890077,856.7076724874097
-10281.674326434657,0.0,215.89033347132005,4103.992995368341,5.8889560261805815e-12,2815.2887653329744,10280.49206984658,1288.704230035367,2.678386212842605e-7,1.361133428190442e-13,6895.274127286659,856.707672487215
-10281.67432643773,0.0,215.8903334713196,4103.992995369994,5.913762951059956e-12,2815.288765333256,10280.492069849652,1288.7042300367384,2.6895466434151163e-7,-9.126033262418787e-14,7922.141077683548,856.707672487471
-10281.674326440423,0.0,215.8903334713616,4103.992995370456,5.891393742965407e-12,2815.288765335071,10280.492069852346,1288.704230035385,2.6733467456302366e-7,-9.126033262418787e-14,8949.008028080707,856.7076724876954
-10281.674326435028,0.0,215.89033347134557,4103.992995368332,5.8839853327473696e-12,2815.2887653333223,10280.49206984695,1288.7042300350106,2.674258545164275e-7,-9.126033262418787e-14,9975.874978477326,856.7076724872459
-10281.674326435315,0.0,215.89033347136865,4103.992995368235,5.881356618471873e-12,2815.288765333738,10280.492069847238,1288.7042300344965,2.6686488439371063e-7,-5.46007683510652e-13,11002.741928873975,856.7076724872697
-10281.674326434404,0.0,215.8903334713703,4103.992995367785,5.875767228955294e-12,2815.288765333587,10280.492069846327,1288.7042300341973,2.666398110725756e-7,1.0456080445919724e-12,12029.60887927053,856.7076724871938
-10281.67432643373,0.0,215.89033347136723,4103.9929953675,5.947753099675039e-12,2815.2887653334005,10280.492069845652,1288.7042300341,2.666018291085997e-7,1.0456080445919724e-12,13056.475829667019,856.7076724871376
-10281.674326434273,0.0,215.89033347137544,4103.992995366568,5.8577540744327816e-12,2815.2887653354405,10280.492069846196,1288.704230031127,2.635754660008562e-7,8.182343691487404e-13,14083.342780063562,856.7076724871829
-10281.674326584536,0.0,215.8903334728099,4103.992995393668,5.950569590385036e-12,2815.2887654354395,10280.492069996459,1288.7042299582288,1.7672071189931507e-7,8.182343691487404e-13,15110.20973047513,856.7076724997048
-10281.674326432083,0.0,215.89033347138434,4103.992995366163,6.422404914965256e-12,2815.2887653339685,10280.492069844006,1288.704230032195,2.648169667702912e-7,1.361133428190442e-13,16137.076680871454,856.7076724870004
-10281.67432642763,0.0,215.89033347129686,4103.992995365536,5.9862139404047086e-12,2815.2887653307635,10280.492069839553,1288.7042300347723,2.678528030526226e-7,-1.2281287098403482e-12,17163.943631267335,856.7076724866293
-10281.674326425124,0.0,215.89033347127582,4103.992995364403,5.982580903120821e-12,2815.2887653302028,10280.492069837046,1288.7042300342005,2.6751092932800686e-7,-1.0007550343971161e-12,18190.810581662965,856.7076724864205
-10281.67432642476,0.0,215.89033347121796,4103.9929953629,6.444475063853859e-12,2815.288765332361,10280.492069836682,1288.7042300305388,2.639374310297528e-7,-1.0007550343971161e-12,19217.67753205856,856.7076724863902
-10281.674326346265,0.0,215.89033346921426,4103.992995331887,6.464345287983488e-12,2815.2887653088824,10280.49206975819,1288.7042300230041,2.649476265988775e-7,1.2729817200352045e-12,20244.5444824463,856.7076724798491
