Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,2.2932001453585183e-9,0.0,0.0,0.0,0.0,4.6421998878864795e-10,0.0,21.589033342645582
t2,1.9733359098280733e-9,0.0,0.0,0.0,0.0,4.5093530114224786e-10,0.0,21.589033340305807
t3,1.8275681208902184e-9,0.0,0.0,0.0,0.0,4.438466681779539e-10,0.0,21.58903333877758
t4,1.7553585560361871e-9,0.0,0.0,0.0,0.0,4.4043725639492994e-10,0.0,21.5890333378832
t5,1.7311226888073471e-9,0.0,0.0,0.0,0.0,4.3930810009798484e-10,0.0,21.589033337457636
t6,1.740308937741299e-9,0.0,0.0,0.0,0.0,4.394120434571668e-10,0.0,21.58903333746192
t7,1.7869599844880398e-9,0.0,0.0,0.0,0.0,4.407050313094192e-10,0.0,21.58903333791559
t8,1.8827210264039954e-9,0.0,0.0,0.0,0.0,4.442702135521758e-10,0.0,21.58903333879205
t9,2.0670304978809095e-9,0.0,0.0,0.0,0.0,4.516973784040778e-10,0.0,21.589033340306212
t10,2.4531443061974814e-9,0.0,0.0,0.0,0.0,4.6526904387245927e-10,0.0,21.589033342621306
t11,2.1285676275599412,0.0,0.0,0.0,0.0,4.896428340914099e-10,0.0,21.58903334698897
t12,4.888154109272977,0.0,0.0,0.0,0.0,5.034589636676894e-10,0.0,21.589033347125454
t13,5.262743150436399,0.0,0.0,0.0,0.0,5.108328092177098e-10,0.0,21.589033347133118
t14,5.394605060400226,0.0,0.0,0.0,0.0,5.142837165538237e-10,0.0,21.58903334713496
t15,5.46451499040727,0.0,0.0,0.0,0.0,5.156383365426996e-10,0.0,21.589033347132006
t16,5.513116457817092,0.0,0.0,0.0,0.0,5.160392537152184e-10,0.0,21.58903334713196
t17,5.5798360881716125,0.0,0.0,0.0,0.0,5.167053172352299e-10,0.0,21.58903334713616
t18,5.653562091526496,0.0,0.0,0.0,0.0,5.171975704688224e-10,0.0,21.589033347134556
t19,5.716506441016739,0.0,0.0,0.0,0.0,5.181457552286835e-10,0.0,21.589033347136866
t20,5.76068907215494,0.0,0.0,0.0,0.0,5.203069410098777e-10,0.0,21.58903334713703
t21,5.793536923761168,0.0,0.0,0.0,0.0,5.232192609023035e-10,0.0,21.589033347136724
t22,5.8200829221747865,0.0,0.0,0.0,0.0,5.260846913954756e-10,0.0,21.589033347137544
t23,5.839477276218522,0.0,0.0,0.0,0.0,5.313553320468072e-10,0.0,21.589033347280992
t24,5.807356081177986,0.0,0.0,0.0,0.0,5.235812168830512e-10,0.0,21.589033347138432
t25,5.766586964988719,0.0,0.0,0.0,0.0,5.179364191675451e-10,0.0,21.589033347129686
t26,5.698573747433681,0.0,0.0,0.0,0.0,5.113226487314169e-10,0.0,21.589033347127582
t27,5.543449971081606,0.0,0.0,0.0,0.0,5.018072111514685e-10,0.0,21.589033347121795
t28,4.67207374743207,0.0,0.0,0.0,0.0,4.873300326956961e-10,0.0,21.589033346921426
t29,2.3323472709555555e-9,0.0,0.0,0.0,0.0,4.6358963237758897e-10,0.0,21.58903334097595
t30,2.0040271929731728e-9,0.0,0.0,0.0,0.0,4.509142031188697e-10,0.0,21.589033337305878
t31,1.8549264430031712e-9,0.0,0.0,0.0,0.0,4.442063324748913e-10,0.0,21.589033334495817
t32,1.7743749858611392e-9,0.0,0.0,0.0,0.0,4.4091562633767385e-10,0.0,21.589033332210736
t33,1.729731852535103e-9,0.0,0.0,0.0,0.0,4.396214309119981e-10,0.0,21.58903333031302
t34,1.7081019936310763e-9,0.0,0.0,0.0,0.0,4.3920848346166947e-10,0.0,21.589033328783305
t35,1.6984909385056641e-9,0.0,0.0,0.0,0.0,4.391152219582145e-10,0.0,21.58903332747149
t36,1.6971340634195086e-9,0.0,0.0,0.0,0.0,4.3919807442985253e-10,0.0,21.589033326503607
