Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,675.8191772970958,0.0,0.0,0.0,0.0,7.45276836233697,0.0,2.2196932350525888e-5,683.2719678563652
t1,1.2797167564072024e-10,0.0,0.0,0.0,0.0,6.082172567639458e-11,0.0,1.416686761352014e-9,1.6054801626691286e-9
t2,1.5573382103908513e-10,0.0,0.0,0.0,0.0,6.38381118701027e-11,0.0,1.605360597608895e-9,1.8249325305180828e-9
t3,1.7404500375436881e-10,0.0,0.0,0.0,0.0,6.530916637941866e-11,0.0,1.7697908983613577e-9,2.009145068495145e-9
t4,1.8905742270726681e-10,0.0,0.0,0.0,0.0,6.599022732501722e-11,0.0,1.9322924421400683e-9,2.1873400921723523e-9
t5,2.0371617712215465e-10,0.0,0.0,0.0,0.0,6.633969955710472e-11,0.0,2.09767401736147e-9,2.3677298940407295e-9
t6,2.1981111098447086e-10,0.0,0.0,0.0,0.0,6.676510230679159e-11,0.0,2.2856773912736465e-9,2.572253604564909e-9
t7,2.436061273972944e-10,0.0,0.0,0.0,0.0,6.761848275074972e-11,0.0,2.5059524252305993e-9,2.8171770353786433e-9
t8,2.8117587366508097e-10,0.0,0.0,0.0,0.0,6.95876768203117e-11,0.0,2.796922694457991e-9,3.1476862449433837e-9
t9,3.550895504584069e-10,0.0,0.0,0.0,0.0,7.268425268925796e-11,0.0,3.1998188227910235e-9,3.6275926259386886e-9
t10,5.400877646717773e-10,0.0,0.0,0.0,0.0,7.734334543506868e-11,0.0,3.85428744247369e-9,4.471718552580536e-9
t11,2.1285676252285732,0.0,0.0,0.0,0.0,8.540707118673331e-11,0.0,5.420855399547725e-9,2.128567630734836
t12,2.759586481870261,0.0,0.0,0.0,0.0,8.022793920926458e-11,0.0,2.349535714781123e-9,2.7595864843000246
t13,0.37458904131979415,0.0,0.0,0.0,0.0,7.796844091249925e-11,0.0,2.288397905038985e-9,0.3745890436861605
t14,0.1318619101705529,0.0,0.0,0.0,0.0,7.716793411205042e-11,0.0,2.287524581400974e-9,0.13186191253524543
t15,0.06990993023118439,0.0,0.0,0.0,0.0,7.708238153726329e-11,0.0,2.285456510609912e-9,0.06990993259372327
t16,0.04860146763309918,0.0,0.0,0.0,0.0,7.700058177809304e-11,0.0,2.286567130892504e-9,0.04860146999666689
t17,0.06671963057410912,0.0,0.0,0.0,0.0,7.726638863951237e-11,0.0,2.2883983554826846e-9,0.06671963293977387
t18,0.07372600357667485,0.0,0.0,0.0,0.0,7.738879308808345e-11,0.0,2.2862545659100182e-9,0.0737260059403182
t19,0.06294434971086624,0.0,0.0,0.0,0.0,7.782346764114979e-11,0.0,2.287635432381988e-9,0.06294435207632514
t20,0.0441826313536249,0.0,0.0,0.0,0.0,7.871451414891492e-11,0.0,2.286804358516176e-9,0.04418263371914377
t21,0.032847851812489094,0.0,0.0,0.0,0.0,7.920448463230898e-11,0.0,2.286599601805465e-9,0.03284785417829318
t22,0.026545998637438475,0.0,0.0,0.0,0.0,7.937522499747463e-11,0.0,2.2877881729225e-9,0.026546001004601874
t23,0.01939435428130577,0.0,0.0,0.0,0.0,8.060724189201001e-11,0.0,2.3533949315091316e-9,0.019394356715307943
t24,2.1153820205477955e-10,0.0,0.0,0.0,0.0,7.385904056470746e-11,0.0,2.2225403621312424e-9,2.5079376047507294e-9
t25,2.1942153633877586e-10,0.0,0.0,0.0,0.0,7.429403985692226e-11,0.0,2.282375001893754e-9,2.5760905780894523e-9
t26,1.9524405600351966e-10,0.0,0.0,0.0,0.0,7.261978671754857e-11,0.0,2.2852295473099547e-9,2.553093390031023e-9
t27,1.7211754645100703e-10,0.0,0.0,0.0,0.0,6.984110715176929e-11,0.0,2.2836675152950376e-9,2.525626168897814e-9
t28,1.5240258740055514e-10,0.0,0.0,0.0,0.0,6.610191686927399e-11,0.0,2.207244384480791e-9,2.4257488887506202e-9
t29,1.3488678704261068e-10,0.0,0.0,0.0,0.0,6.116552101755302e-11,0.0,1.3392623699315707e-9,1.5353146779917344e-9
t30,1.604677248213769e-10,0.0,0.0,0.0,0.0,6.404791270500199e-11,0.0,1.454746190846954e-9,1.6792618283733327e-9
t31,1.774168136783684e-10,0.0,0.0,0.0,0.0,6.548618963017252e-11,0.0,1.5427424623442334e-9,1.7856454656527742e-9
t32,1.8845352985772865e-10,0.0,0.0,0.0,0.0,6.60841311765248e-11,0.0,1.6174180644473717e-9,1.871955725481625e-9
t33,1.9590693522674757e-10,0.0,0.0,0.0,0.0,6.629965794455223e-11,0.0,1.6893740959789561e-9,1.951580689150256e-9
t34,2.0255185731496142e-10,0.0,0.0,0.0,0.0,6.643234508387574e-11,0.0,1.7526725779254294e-9,2.0216567803242663e-9
t35,2.0613685388610134e-10,0.0,0.0,0.0,0.0,6.64837560130914e-11,0.0,1.8225520712074113e-9,2.095172681106604e-9
t36,2.088414763965488e-10,0.0,0.0,0.0,0.0,6.653158707079682e-11,0.0,1.890866078828214e-9,2.1662391422955594e-9
t37,2.1182668912874402e-10,0.0,0.0,0.0,0.0,6.662108867130327e-11,0.0,1.9538157113961914e-9,2.232263489196239e-9
t38,2.079598135360076e-10,0.0,0.0,0.0,0.0,6.647287304281098e-11,0.0,2.0111983932581163e-9,2.285631079836935e-9
t39,2.092754050964219e-10,0.0,0.0,0.0,0.0,6.648280252468039e-11,0.0,2.073379672028593e-9,2.3491378796496953e-9
t40,2.0922551523032827e-10,0.0,0.0,0.0,0.0,6.647887463957496e-11,0.0,2.1490857705442886e-9,2.424790160414192e-9
t41,2.0902226125838005e-10,0.0,0.0,0.0,0.0,6.645059685320231e-11,0.0,2.2295948236717285e-9,2.5050676817833107e-9
t42,2.0817477706630915e-10,0.0,0.0,0.0,0.0,6.641232190514184e-11,0.0,2.3171381020461424e-9,2.5917252010175933e-9
t43,2.107295558343294e-10,0.0,0.0,0.0,0.0,6.651931111351262e-11,0.0,2.413562127186121e-9,2.6908109941339627e-9
t44,2.1081660143213355e-10,0.0,0.0,0.0,0.0,6.65784332730961e-11,0.0,2.51919591436187e-9,2.7965909490670996e-9
t45,2.1107270348213302e-10,0.0,0.0,0.0,0.0,6.663318937085677e-11,0.0,2.6365552639631483e-9,2.914261156816138e-9
t46,2.1110861046171497e-10,0.0,0.0,0.0,0.0,6.658591075104624e-11,0.0,2.7558714174573548e-9,3.033565938670116e-9
t47,2.068123994108759e-10,0.0,0.0,0.0,0.0,6.639704029226728e-11,0.0,2.902681516163097e-9,3.17589095586624e-9
t48,2.1158855058103456e-10,0.0,0.0,0.0,0.0,6.651097294885578e-11,0.0,3.0642075013614422e-9,3.3423070248913326e-9
t49,2.1896705746568947e-10,0.0,0.0,0.0,0.0,6.677104925442104e-11,0.0,3.270818076237369e-9,3.5565561829574796e-9
t50,2.341516310470324e-10,0.0,0.0,0.0,0.0,6.752143856109017e-11,0.0,3.518304898590667e-9,3.81997796819879e-9
t51,2.6455649946725483e-10,0.0,0.0,0.0,0.0,6.937422726803887e-11,0.0,3.8441852006252475e-9,4.1781159273605414e-9
t52,3.276114459309708e-10,0.0,0.0,0.0,0.0,7.226862166690045e-11,0.0,4.308580926625974e-9,4.708460994223845e-9
t53,4.994608306685144e-10,0.0,0.0,0.0,0.0,7.685086883196581e-11,0.0,5.079153492060849e-9,5.6554651915613295e-9
t54,5.062423913105271,0.0,0.0,0.0,0.0,8.505148595513544e-11,0.0,6.968974103753673e-9,5.062423920159296
t55,2.3195016826931965,0.0,0.0,0.0,0.0,8.052372048886854e-11,0.0,2.3682404278687867e-9,2.3195016851419603
t56,2.940647614845341,0.0,0.0,0.0,0.0,7.893213539651659e-11,0.0,2.2899967751620264e-9,2.9406476172142697
t57,2.1858008801830775,0.0,0.0,0.0,0.0,7.846487564489408e-11,0.0,2.2888639383565804e-9,2.185800882550406
t58,1.2144180949755645,0.0,0.0,0.0,0.0,7.843834026378345e-11,0.0,2.287952406154284e-9,1.2144180973419554
