Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,4841.729218000516,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,9941.094535440314,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,15103.886512995361,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,20150.494235427603,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,25264.690804398582,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,29553.44100900161,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,33934.52286073635,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,38816.74719459475,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,41850.39201996859,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,41970.16970692201,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,41639.03474191792,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,41084.926644018014,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,39996.2708224205,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,37653.50115282695,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,37030.26145477149,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,36990.96042610547,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,36912.33372448933,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,36652.196107753916,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,35241.425786219115,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,31734.93430497054,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,27296.673564215962,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,22800.350809749623,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,16166.975253592362,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,10517.347139765012,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,5095.485611366305,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,2226.1143438169015,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,623.6138483669035,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,5.674581972791387e-7,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,356.1857327840537,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,788.261339702258,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,935.0942445440468,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,1847.81744094311,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,3633.3581873319085,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,4391.066194731885,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,4481.499727589393,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,4502.620066948418,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,4498.899515030815,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,4562.119885976058,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,4694.646661059688,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,6810.050753941663,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.0,11191.482917810197,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,16805.971971825773,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,22420.461025751156,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,28034.950079761904,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,30904.273952686275,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,32958.866598003566,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,35165.04094285056,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,37327.71981438055,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,39722.1870424984,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,41134.156519656804,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,41657.17217178386,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,41792.71404422319,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,41970.16970698607,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,41970.16968584302,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,41970.16967793676,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,41970.16967309775,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,41970.16966926176,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,41970.16966579251,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,41779.61844136278,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,41126.749237864686,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,40094.0916706344,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,38683.39724768783,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,37458.218110827176,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,36111.318770635866,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,35686.96078345706,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,35686.96078046131,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,35686.96077611222,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,35686.96077315644,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,35168.05884336289,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,32885.37654214703,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,29825.893913658063,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,28599.54535006028,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,28161.15801330214,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,26952.22058826564,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,26952.220585355124,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,26952.22058279409,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,26952.22058048553,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,26952.220578445347,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,26952.22057630041,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,26952.220574086172,0.0,0.0,0.0,0.0
