Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,0.0,4.0779855264401627e6,1.9841945442268517e7,0.0,387720.9834099881,0.0,0.0,0.0,2.430765195211867e7
t1,0.0,0.0,291.9885950714852,0.0,106.60319507656251,0.0,0.0,0.0,398.5917901480477
t2,0.0,0.0,885.5420839262624,0.0,101.7516718141841,0.0,0.0,0.0,987.2937557404465
t3,0.0,0.0,2265.4314221484674,0.0,95.92589467540853,0.0,0.0,0.0,2361.357316823876
t4,0.0,0.0,940.8565357558145,0.0,79.32653154608826,0.0,0.0,0.0,1020.1830673019028
t5,0.0,0.0,1659.5624435606733,0.0,62.58975874225948,0.0,0.0,0.0,1722.1522023029327
t6,0.0,0.0,385.62618137765094,0.0,43.783151045790305,0.0,0.0,0.0,429.40933242344124
t7,0.0,0.0,415.51064319575744,0.0,30.373770272033187,0.0,0.0,0.0,445.88441346779064
t8,0.0,0.0,622.7803570952965,0.0,21.796190227922633,0.0,0.0,0.0,644.5765473232191
t9,0.0,0.0,311.33722079298605,0.0,15.507044311554171,0.0,0.0,0.0,326.8442651045402
t10,0.0,0.0,88.58970259571106,0.0,10.426483892432964,0.0,0.0,0.0,99.01618648814403
t11,0.0,0.0,1.5605473890900612e-7,0.0,1.4907034184830081e-7,0.0,0.0,0.0,3.0512508075730693e-7
t12,0.0,0.0,1.5607656678184867e-7,0.0,1.4756133914772818e-7,0.0,0.0,0.0,3.0363790592957685e-7
t13,0.0,1.4810296988798655e-7,1.5610658010700718e-7,0.0,1.4494425215616502e-7,0.0,0.0,0.0,4.4915380215115874e-7
t14,0.0,1.4509396351058967e-7,1.5846990208956413e-7,0.0,1.428497906630355e-7,0.0,0.0,0.0,4.464136562631893e-7
t15,0.0,1.4821853255853057e-7,1.5687055565649644e-7,0.0,1.4579751805854357e-7,0.0,0.0,0.0,4.508866062735706e-7
t16,0.0,1.191001501865685e-7,1.5914019968477078e-7,0.0,1.5087701399352227e-7,0.0,0.0,0.0,4.2911736386486155e-7
t17,0.0,1.1925203580176458e-7,1.5686282495153137e-7,0.0,1.5087140781133712e-7,0.0,0.0,0.0,4.2698626856463306e-7
t18,0.0,1.5482055459870026e-7,1.588341547176242e-7,0.0,1.5066984815348405e-7,0.0,0.0,0.0,4.643245574698085e-7
t19,0.0,1.5948762666084804e-7,1.5642672224203125e-7,0.0,1.5247670859253049e-7,0.0,0.0,0.0,4.6839105749540977e-7
t20,0.0,1.4551619642588776e-7,1.5656360119464807e-7,0.0,1.5209731429877138e-7,0.0,0.0,0.0,4.541771119193072e-7
