Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion
Zone,1,1,1,1,1,1,1,1
t1,0.0,0.0,0.0,-1.8249802705210194e-9,0.0,0.0,0.0,0.0
t2,0.0,0.0,0.0,-1.7155191960754592e-9,0.0,0.0,0.0,0.0
t3,0.0,0.0,0.0,-1.6671965830390496e-9,0.0,0.0,0.0,0.0
t4,0.0,0.0,0.0,-1.6399941130073162e-9,0.0,0.0,0.0,0.0
t5,0.0,0.0,0.0,-1.624743642840826e-9,0.0,0.0,0.0,0.0
t6,0.0,0.0,0.0,-1.6190411296083268e-9,0.0,0.0,0.0,0.0
t7,0.0,0.0,0.0,-1.6226733175807674e-9,0.0,0.0,0.0,0.0
t8,0.0,0.0,0.0,-1.6417088731994091e-9,0.0,0.0,0.0,0.0
t9,0.0,0.0,0.0,-1.7179787401249269e-9,0.0,0.0,0.0,0.0
t10,0.0,0.0,0.0,-4.644723720783759e-9,0.0,0.0,0.0,0.0
t11,0.0,0.0,0.0,-125.2984204480791,0.0,0.0,0.0,0.0
t12,0.0,0.0,0.0,-125.2984204504086,0.0,0.0,0.0,0.0
t13,0.0,0.0,0.0,-125.29842045095396,0.0,0.0,0.0,0.0
t14,0.0,0.0,0.0,-125.29842045112481,0.0,0.0,0.0,0.0
t15,0.0,0.0,0.0,-125.2984204511846,0.0,0.0,0.0,0.0
t16,0.0,0.0,0.0,-125.29842045123306,0.0,0.0,0.0,0.0
t17,0.0,0.0,0.0,-125.29842045127833,0.0,0.0,0.0,0.0
t18,0.0,0.0,0.0,-125.29842045132222,0.0,0.0,0.0,0.0
t19,0.0,0.0,0.0,-125.29842045136226,0.0,0.0,0.0,0.0
t20,0.0,0.0,0.0,-125.29842045138889,0.0,0.0,0.0,0.0
t21,0.0,0.0,0.0,-125.29842045139806,0.0,0.0,0.0,0.0
t22,0.0,0.0,0.0,-125.29842045139523,0.0,0.0,0.0,0.0
t23,0.0,0.0,0.0,-125.29842045138018,0.0,0.0,0.0,0.0
t24,0.0,0.0,0.0,-125.29842045134643,0.0,0.0,0.0,0.0
t25,0.0,0.0,0.0,-125.29842045127103,0.0,0.0,0.0,0.0
t26,0.0,0.0,0.0,-125.2984204510821,0.0,0.0,0.0,0.0
t27,0.0,0.0,0.0,-125.29842045022923,0.0,0.0,0.0,0.0
t28,0.0,0.0,0.0,-78.65537594066326,0.0,0.0,0.0,0.0
t29,0.0,0.0,0.0,-2.1739130435330796,0.0,0.0,0.0,0.0
t30,0.0,0.0,0.0,-2.173913042252485,0.0,0.0,0.0,0.0
t31,0.0,0.0,0.0,-2.1739130416450774,0.0,0.0,0.0,0.0
t32,0.0,0.0,0.0,-2.173913041137119,0.0,0.0,0.0,0.0
t33,0.0,0.0,0.0,-2.1739130408567275,0.0,0.0,0.0,0.0
t34,0.0,0.0,0.0,-2.173913040711401,0.0,0.0,0.0,0.0
t35,0.0,0.0,0.0,-2.1739130405896137,0.0,0.0,0.0,0.0
t36,0.0,0.0,0.0,-2.1739130404705667,0.0,0.0,0.0,0.0
t37,0.0,0.0,0.0,-2.1739130403523537,0.0,0.0,0.0,0.0
t38,0.0,0.0,0.0,-2.1739130402342894,0.0,0.0,0.0,0.0
t39,0.0,0.0,0.0,-2.1739130401189675,0.0,0.0,0.0,0.0
t40,0.0,0.0,0.0,-2.1739130400079048,0.0,0.0,0.0,0.0
t41,0.0,0.0,0.0,-2.1739130399328648,0.0,0.0,0.0,0.0
t42,0.0,0.0,0.0,-2.173913039891445,0.0,0.0,0.0,0.0
t43,0.0,0.0,0.0,-2.173913039869049,0.0,0.0,0.0,0.0
t44,0.0,0.0,0.0,-2.1739130398584545,0.0,0.0,0.0,0.0
t45,0.0,0.0,0.0,-2.173913039859003,0.0,0.0,0.0,0.0
t46,0.0,0.0,0.0,-2.173913039865786,0.0,0.0,0.0,0.0
t47,0.0,0.0,0.0,-2.1739130398793973,0.0,0.0,0.0,0.0
t48,0.0,0.0,0.0,-2.17391303990517,0.0,0.0,0.0,0.0
t49,0.0,0.0,0.0,-2.17391303995138,0.0,0.0,0.0,0.0
t50,0.0,0.0,0.0,-2.17391304006237,0.0,0.0,0.0,0.0
t51,0.0,0.0,0.0,-2.1739130403676175,0.0,0.0,0.0,0.0
t52,0.0,0.0,0.0,-2.173913041090391,0.0,0.0,0.0,0.0
t53,0.0,0.0,0.0,-2.1739130423643904,0.0,0.0,0.0,0.0
t54,0.0,0.0,0.0,-125.66765365530307,0.0,0.0,0.0,0.0
t55,0.0,0.0,0.0,-126.42924039502097,0.0,0.0,0.0,0.0
t56,0.0,0.0,0.0,-126.99683324244786,0.0,0.0,0.0,0.0
t57,0.0,0.0,0.0,-127.39504766047021,0.0,0.0,0.0,0.0
t58,0.0,0.0,0.0,-127.67674146495968,0.0,0.0,0.0,0.0
t59,0.0,0.0,0.0,-128.1126894862425,0.0,0.0,0.0,0.0
t60,0.0,0.0,0.0,-128.11268948777047,0.0,0.0,0.0,0.0
t61,0.0,0.0,0.0,-128.11268948810493,0.0,0.0,0.0,0.0
t62,0.0,0.0,0.0,-128.11268948824676,0.0,0.0,0.0,0.0
t63,0.0,0.0,0.0,-128.1126894883212,0.0,0.0,0.0,0.0
t64,0.0,0.0,0.0,-128.11268948836877,0.0,0.0,0.0,0.0
t65,0.0,0.0,0.0,-128.11268948840166,0.0,0.0,0.0,0.0
t66,0.0,0.0,0.0,-128.11268948843139,0.0,0.0,0.0,0.0
t67,0.0,0.0,0.0,-128.11268948846114,0.0,0.0,0.0,0.0
t68,0.0,0.0,0.0,-128.1126894884911,0.0,0.0,0.0,0.0
t69,0.0,0.0,0.0,-128.1126894885211,0.0,0.0,0.0,0.0
t70,0.0,0.0,0.0,-128.1126894885471,0.0,0.0,0.0,0.0
t71,0.0,0.0,0.0,-128.11268948856087,0.0,0.0,0.0,0.0
t72,0.0,0.0,0.0,-128.11268948856537,0.0,0.0,0.0,0.0
t73,0.0,0.0,0.0,-128.11268948856716,0.0,0.0,0.0,0.0
t74,0.0,0.0,0.0,-128.11268948856772,0.0,0.0,0.0,0.0
t75,0.0,0.0,0.0,-128.1126894885662,0.0,0.0,0.0,0.0
t76,0.0,0.0,0.0,-128.1126894885647,0.0,0.0,0.0,0.0
t77,0.0,0.0,0.0,-128.11268948856323,0.0,0.0,0.0,0.0
t78,0.0,0.0,0.0,-128.11268948856173,0.0,0.0,0.0,0.0
t79,0.0,0.0,0.0,-128.11268948856016,0.0,0.0,0.0,0.0
t80,0.0,0.0,0.0,-128.11268948855852,0.0,0.0,0.0,0.0
t81,0.0,0.0,0.0,-128.11268948855684,0.0,0.0,0.0,0.0
t82,0.0,0.0,0.0,-128.11268948855505,0.0,0.0,0.0,0.0
t83,0.0,0.0,0.0,-128.11268948855232,0.0,0.0,0.0,0.0
t84,0.0,0.0,0.0,-128.11268948854618,0.0,0.0,0.0,0.0
t85,0.0,0.0,0.0,-128.1126894885334,0.0,0.0,0.0,0.0
t86,0.0,0.0,0.0,-128.11268948851077,0.0,0.0,0.0,0.0
t87,0.0,0.0,0.0,-128.11268948847828,0.0,0.0,0.0,0.0
