Resource,natural_gas_ccs,solar_pv,onshore_wind,battery,offshore_wind,natural_gas,nuclear,fusion,Total
Zone,1,1,1,1,1,1,1,1,0
AnnualSum,675.8191772701969,0.0,0.0,0.0,0.0,7.45276836226879,0.0,2.2002479969917096e-5,683.2719676349457
t1,8.609366888057691,0.0,0.0,0.0,0.0,8.568746330396102e-11,0.0,5.425278970135528e-9,8.609366893568659
t2,4.755997379225268e-10,0.0,0.0,0.0,0.0,7.712300968562534e-11,0.0,3.8543621582051525e-9,4.4070849058133045e-9
t3,3.198144740452085e-10,0.0,0.0,0.0,0.0,7.239800951283832e-11,0.0,3.197917967955242e-9,3.590130451513289e-9
t4,2.612686689142918e-10,0.0,0.0,0.0,0.0,6.939984927716445e-11,0.0,2.793690784071935e-9,3.124359302263391e-9
t5,2.2795372570396526e-10,0.0,0.0,0.0,0.0,6.746906602316681e-11,0.0,2.511852285086632e-9,2.8072750768137642e-9
t6,2.1062654340353102e-10,0.0,0.0,0.0,0.0,6.66613691167385e-11,0.0,2.287665436915602e-9,2.5649533494358717e-9
t7,1.9695676200351142e-10,0.0,0.0,0.0,0.0,6.632570506762177e-11,0.0,2.101793374382376e-9,2.3650758414535093e-9
t8,1.8541651310212585e-10,0.0,0.0,0.0,0.0,6.602270474667726e-11,0.0,1.9294177380861857e-9,2.1808569559349888e-9
t9,1.7078176033448523e-10,0.0,0.0,0.0,0.0,6.525729800648005e-11,0.0,1.767770546820299e-9,2.0038096051612644e-9
t10,1.5397563770817667e-10,0.0,0.0,0.0,0.0,6.377189013580735e-11,0.0,1.6051873171608446e-9,1.8229348450048287e-9
t11,1.3840798795763408e-10,0.0,0.0,0.0,0.0,6.103349113690319e-11,0.0,1.4203429377249863e-9,1.6197844168195234e-9
t12,1.572964595157688e-10,0.0,0.0,0.0,0.0,6.641201980211353e-11,0.0,2.2264011435870425e-9,2.4501096229049246e-9
t13,1.8576560531572275e-10,0.0,0.0,0.0,0.0,7.059480553159625e-11,0.0,2.284936998609511e-9,2.54129740945683e-9
t14,2.0689957566218605e-10,0.0,0.0,0.0,0.0,7.371723694506016e-11,0.0,2.2856128013724548e-9,2.566229613979701e-9
t15,2.2387058664052792e-10,0.0,0.0,0.0,0.0,7.572797171751353e-11,0.0,2.2876311886622562e-9,2.5872297470202976e-9
t16,2.230082087478141e-10,0.0,0.0,0.0,0.0,7.659987477469284e-11,0.0,2.28676623265743e-9,2.586374316179937e-9
t17,2.1950877973035483e-10,0.0,0.0,0.0,0.0,7.66005352886258e-11,0.0,2.284949113571407e-9,2.5810584285903875e-9
t18,2.2176779471546137e-10,0.0,0.0,0.0,0.0,7.689675002361582e-11,0.0,2.287088462195057e-9,2.585753006934134e-9
t19,2.205766808156172e-10,0.0,0.0,0.0,0.0,7.687549305041113e-11,0.0,2.285709461895175e-9,2.5831616357612034e-9
t20,2.1566724802088655e-10,0.0,0.0,0.0,0.0,7.655353853684726e-11,0.0,2.28653830487197e-9,2.5787590914297037e-9
t21,2.0606144433589017e-10,0.0,0.0,0.0,0.0,7.629237490900334e-11,0.0,2.2867431717347894e-9,2.569096990979683e-9
t22,2.235737294193433e-10,0.0,0.0,0.0,0.0,7.651000467342262e-11,0.0,2.285537431284359e-9,2.585621165377125e-9
t23,2.373747158893256e-10,0.0,0.0,0.0,0.0,7.533681140980647e-11,0.0,2.2231688118311667e-9,2.5358803391302986e-9
t24,0.032121195252408884,0.0,0.0,0.0,0.0,8.163336589758637e-11,0.0,2.354206480614475e-9,0.03212119768824873
t25,0.040769116408654806,0.0,0.0,0.0,0.0,7.99390477415528e-11,0.0,2.290787440311566e-9,0.040769118779381296
t26,0.06801321775036138,0.0,0.0,0.0,0.0,7.923376732280058e-11,0.0,2.2881147017619416e-9,0.06801322011770985
t27,0.15512377652422515,0.0,0.0,0.0,0.0,7.935675490083733e-11,0.0,2.289338494311335e-9,0.1551237788929204
t28,0.8713762238017524,0.0,0.0,0.0,0.0,8.05793054941705e-11,0.0,2.37073023838393e-9,0.871376226253062
t29,4.672073745234632,0.0,0.0,0.0,0.0,8.490613150478355e-11,0.0,6.904848524679973e-9,4.672073752224387
t30,4.887894841567486e-10,0.0,0.0,0.0,0.0,7.672355213284492e-11,0.0,5.048499312725826e-9,5.614012349015419e-9
t31,3.265192450013697e-10,0.0,0.0,0.0,0.0,7.219427044327465e-11,0.0,4.281401024097984e-9,4.6801145395426285e-9
t32,2.6900666835273054e-10,0.0,0.0,0.0,0.0,6.937504748286553e-11,0.0,3.82371616182227e-9,4.162097877657866e-9
