BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand
Zone,1,1,1,1,1,1,1,1,1,1
AnnualSum,1.0025679942356594e8,1.2292629632274497e7,-1.5559021114485852e7,0.0,0.0,39612.05864540451,0.0,0.0,0.0,-9.703002e7
t1,8518.577551829072,715.4224481709281,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9234.0
t2,8478.877180353978,253.12281964602016,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8732.0
t3,8358.999999999998,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8359.0
t4,8170.999999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8171.0
t5,8141.999999999999,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8142.0
t6,8286.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8286.0
t7,8317.515262562565,276.48473743743403,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8594.0
t8,7133.4340772419855,1739.5659227580143,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8873.0
t9,10521.534507218355,0.0,-1175.5345072183554,0.0,0.0,0.0,0.0,0.0,0.0,-9346.0
t10,15906.101488570384,0.0,-6097.101488570385,0.0,0.0,0.0,0.0,0.0,0.0,-9809.0
t11,18352.911747890364,0.0,-8263.911747890363,0.0,0.0,0.0,0.0,0.0,0.0,-10089.0
t12,19588.999214461677,0.0,-9396.999214461675,0.0,0.0,0.0,0.0,0.0,0.0,-10192.0
t13,18799.92806216868,0.0,-8557.928062168681,0.0,0.0,0.0,0.0,0.0,0.0,-10242.0
t14,18625.38881493862,0.0,-8475.388814938617,0.0,0.0,0.0,0.0,0.0,0.0,-10150.0
t15,16983.883792137465,0.0,-6934.883792137465,0.0,0.0,0.0,0.0,0.0,0.0,-10049.0
t16,13747.105489854748,0.0,-3639.1054898547513,0.0,0.0,0.0,0.0,0.0,0.0,-10108.0
t17,8518.120468762276,2574.879531237724,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11093.0
t18,6888.601953650236,5138.3980463497655,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12027.0
t19,7110.957195435406,4845.042804564594,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11956.0
t20,7096.2336584409195,4494.766341559079,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11591.0
t21,7231.049649563637,3930.950350436363,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11162.0
t22,7171.622336789214,3393.377663210786,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10565.0
t23,7148.118260184843,2676.8817398151573,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9825.0
t24,7074.071590390433,1920.928409609567,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8995.0
t25,6866.990066568999,1426.009933431001,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8293.0
t26,6885.724618422749,982.2753815772514,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7868.0
t27,6949.273074917205,714.7269250827949,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7664.0
t28,7288.195300719079,328.80469928092157,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7617.0
t29,7240.773263468752,544.2267365312488,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7785.0
t30,7065.48310507218,1144.5168949278207,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8210.0
t31,6968.71244361984,1879.2875563801601,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8848.0
t32,6920.610586840088,2451.389413159912,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9372.0
t33,10750.433512660049,0.0,-737.4335126600479,0.0,0.0,0.0,0.0,0.0,0.0,-10013.0
t34,14485.862306682273,0.0,-3814.8623066822734,0.0,0.0,0.0,0.0,0.0,0.0,-10671.0
t35,18629.773544930315,0.0,-7476.773544930316,0.0,0.0,0.0,0.0,0.0,0.0,-11153.0
t36,20091.17235913642,0.0,-8741.17235913642,0.0,0.0,0.0,0.0,0.0,0.0,-11350.0
t37,20050.336425774745,0.0,-8718.336425774747,0.0,0.0,0.0,0.0,0.0,0.0,-11332.0
t38,19051.95901679792,0.0,-7793.959016797915,0.0,0.0,0.0,0.0,0.0,0.0,-11258.0
t39,17251.930812237777,0.0,-6028.930812237777,0.0,0.0,0.0,0.0,0.0,0.0,-11223.0
t40,14217.299399257809,0.0,-2824.299399257806,0.0,0.0,0.0,0.0,0.0,0.0,-11393.0
t41,11705.734723574002,757.2652764259992,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12463.0
t42,8468.330948805024,5075.669051194976,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13544.0
t43,8591.871340883954,4833.128659116046,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13425.0
t44,8443.295446503986,4657.704553496014,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13101.0
t45,8586.216103291512,3984.7838967084886,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12571.0
t46,8657.897242719471,3080.102757280529,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11738.0
t47,8580.398738897433,2123.6012611025676,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10704.0
t48,8582.930493681572,1184.069506318429,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9767.0
t49,8558.246410183203,588.7535898167971,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9147.0
t50,8358.45833678159,477.54166321841075,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8836.0
t51,8288.137266651833,398.86273334816724,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8687.0
t52,8308.706647609539,396.29335239046077,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8705.0
t53,8331.93449400873,685.0655059912701,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9017.0
t54,8358.593770127902,1586.4062298720987,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9945.0
t55,8317.856779361813,3265.1432206381874,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11583.0
t56,8180.29948372746,4321.700516272548,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12502.0
t57,12919.01071497895,0.0,-262.0107149789487,0.0,0.0,0.0,0.0,0.0,0.0,-12657.0
t58,17383.38790801356,0.0,-4639.3879080135575,0.0,0.0,0.0,0.0,0.0,0.0,-12744.0
t59,19719.485130813417,0.0,-6860.485130813415,0.0,0.0,0.0,0.0,0.0,0.0,-12859.0
t60,21030.262687282608,0.0,-8151.2626872826095,0.0,0.0,0.0,0.0,0.0,0.0,-12879.0
t61,21435.502496290195,0.0,-8608.502496290193,0.0,0.0,0.0,0.0,0.0,0.0,-12827.0
t62,20662.50746365011,0.0,-7854.507463650109,0.0,0.0,0.0,0.0,0.0,0.0,-12808.0
t63,19695.311577190667,0.0,-6935.3115771906705,0.0,0.0,0.0,0.0,0.0,0.0,-12760.0
t64,16708.757003508465,0.0,-3770.7570035084673,0.0,0.0,0.0,0.0,0.0,0.0,-12938.0
t65,13947.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13947.0
t66,9883.068115623406,5166.931884376593,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15050.0
t67,10034.024144047122,5045.975855952877,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15080.0
t68,9891.690378193849,4934.30962180615,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14826.0
t69,9998.001599122072,4345.998400877931,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14344.0
t70,9976.157895773853,3521.8421042261402,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13498.0
t71,10126.126933067197,2241.8730669328015,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12368.0
t72,10024.773592777674,1353.2264072223263,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11378.0
t73,10292.618859295177,471.38114070482266,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10764.0
t74,10109.81335970933,330.186640290671,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10440.0
t75,10002.56430492518,273.4356950748198,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10276.0
t76,10055.325342475087,239.67465752491125,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10295.0
t77,10038.519719067917,535.4802809320811,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10574.0
t78,9918.513475182066,1528.4865248179326,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11447.0
t79,9905.471272166686,3131.528727833313,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13037.0
t80,9815.860975126949,4086.1390248730445,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13902.0
t81,14003.104145668607,0.0,-84.10414566860891,0.0,0.0,0.0,0.0,0.0,0.0,-13919.0
t82,18717.97725389625,0.0,-4835.97725389625,0.0,0.0,0.0,0.0,0.0,0.0,-13882.0
t83,21319.43828278166,0.0,-7467.43828278166,0.0,0.0,0.0,0.0,0.0,0.0,-13852.0
t84,22501.889261252847,0.0,-8785.889261252849,0.0,0.0,0.0,0.0,0.0,0.0,-13716.0
t85,22155.618074633905,0.0,-8636.618074633905,0.0,0.0,0.0,0.0,0.0,0.0,-13519.0
t86,21820.28112687909,0.0,-8417.28112687909,0.0,0.0,0.0,0.0,0.0,0.0,-13403.0
t87,19668.144675741143,0.0,-6370.144675741145,0.0,0.0,0.0,0.0,0.0,0.0,-13298.0
t88,16518.679191578623,0.0,-3082.6791915786234,0.0,0.0,0.0,0.0,0.0,0.0,-13436.0
t89,11216.576409109797,3158.423590890201,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14375.0
t90,9622.515528972071,5516.4844710279285,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15139.0
t91,9707.233887464949,5314.766112535052,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15022.0
