Region,Resource,Zone,Cluster,AnnualSum
ERC_REST,ERC_REST_biomass_1,1,1,9.835698436574553e8
ERC_REST,ERC_REST_conventional_hydroelectric_1,1,1,0.0
ERC_REST,NaturalGas_CCAvgCF_Moderate,1,1,4.6412454516713655e8
ERC_REST,NaturalGas_CTAvgCF_Moderate,1,1,2.2360855697978706e9
ERC_REST,NaturalGas_CCCCSAvgCF_Moderate,1,1,1.8319800552593403e10
ERC_REST,NaturalGas_CCS100_Moderate,1,1,-5.612610982602017e-9
ERC_REST,ERC_nuclear_1,1,1,0.0
ERC_REST,LandbasedWind_Class3_Moderate_130,1,1,4.708083472776985e9
ERC_REST,UtilityPV_Class1_Moderate_100_0.2,1,1,6.559850556862606e9
ERC_REST,Liion_Moderate,1,1,3.047503065483163e9
ERC_REST,TEGS,1,1,1.733281127217714e8
