Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,comm_solar_pv_2,res_solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,float_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2
43801,0.262,1,0.0,0.0,0.0,0.306903194,1,0.522074452,0.522074452,1,1,0.552743642,1,1
43802,0.262,1,0.0,0.0,0.0,0.280881298,1,0.532832824,0.532832824,1,1,0.552743642,1,1
43803,0.262,1,0.0,0.0,0.0,0.275742995,1,0.473155667,0.473155667,1,1,0.552743642,1,1
43804,0.262,1,0.0,0.0,0.0,0.329207047,1,0.480394712,0.480394712,1,1,0.552743642,1,1
43805,0.262,1,0.0,0.0,0.0,0.304441678,1,0.489789126,0.489789126,1,1,0.552743642,1,1
43806,0.262,1,0.0,0.0,0.0,0.286203482,1,0.551855961,0.551855961,1,1,0.552743642,1,1
43807,0.262,1,0.0,0.0,0.0,0.280649992,1,0.6084751,0.6084751,1,1,0.552743642,1,1
43808,0.262,1,0.002403588,0.001377441,0.001266506,0.361585002,1,0.62198564,0.62198564,1,1,0.552743642,1,1
43809,0.262,1,0.012872052,0.007376676,0.006782581,0.312708695,1,0.571847157,0.571847157,1,1,0.552743642,1,1
43810,0.262,1,0.023587304,0.01351734,0.012428695,0.212112643,1,0.50130553,0.50130553,1,1,0.552743642,1,1
43811,0.262,1,0.039239793,0.02248742,0.020676352,0.217570128,1,0.366076381,0.366076381,1,1,0.552743642,1,1
43812,0.262,1,0.052747785,0.030228538,0.027794025,0.135894279,1,0.293929788,0.293929788,1,1,0.552743642,1,1
43813,0.262,1,0.050035541,0.028674214,0.026364881,0.101531217,1,0.223362728,0.223362728,1,1,0.552743642,1,1
43814,0.262,1,0.065584436,0.037584927,0.034557953,0.13021162,1,0.150251124,0.150251124,1,1,0.552743642,1,1
43815,0.262,1,0.06327869,0.036263557,0.033343002,0.134148523,1,0.12622704,0.12622704,1,1,0.552743642,1,1
43816,0.262,1,0.052623765,0.030157465,0.027728676,0.060667976,1,0.129393617,0.129393617,1,1,0.552743642,1,1
43817,0.262,1,0.0,0.0,0.0,0.054361726,1,0.136378897,0.136378897,1,1,0.552743642,1,1
43818,0.262,1,0.0,0.0,0.0,0.099267939,1,0.130785874,0.130785874,1,1,0.552743642,1,1
43819,0.262,1,0.0,0.0,0.0,0.100213351,1,0.107915407,0.107915407,1,1,0.552743642,1,1
43820,0.262,1,0.0,0.0,0.0,0.088864522,1,0.085128663,0.085128663,1,1,0.552743642,1,1
43821,0.262,1,0.0,0.0,0.0,0.072511612,1,0.058936836,0.058936836,1,1,0.552743642,1,1
43822,0.262,1,0.0,0.0,0.0,0.103407658,1,0.055042182,0.055042182,1,1,0.552743642,1,1
43823,0.262,1,0.0,0.0,0.0,0.107538998,1,0.049842639,0.049842639,1,1,0.552743642,1,1
43824,0.262,1,0.0,0.0,0.0,0.099059443,1,0.049522592,0.049522592,1,1,0.552743642,1,1
43825,0.262,1,0.0,0.0,0.0,0.140756553,1,0.03969586,0.03969586,1,1,0.552743642,1,1
43826,0.262,1,0.0,0.0,0.0,0.240333074,1,0.032446173,0.032446173,1,1,0.552743642,1,1
43827,0.262,1,0.0,0.0,0.0,0.294005252,1,0.042780688,0.042780688,1,1,0.552743642,1,1
43828,0.262,1,0.0,0.0,0.0,0.274898847,1,0.046746659,0.046746659,1,1,0.552743642,1,1
43829,0.262,1,0.0,0.0,0.0,0.247003842,1,0.058510245,0.058510245,1,1,0.552743642,1,1
43830,0.262,1,0.0,0.0,0.0,0.224983093,1,0.056965531,0.056965531,1,1,0.552743642,1,1
43831,0.262,1,0.0,0.0,0.0,0.348007665,1,0.062864713,0.062864713,1,1,0.552743642,1,1
43832,0.262,1,0.011125585,0.006375816,0.005862327,0.40088838,1,0.072412645,0.072412645,1,1,0.552743642,1,1
43833,0.262,1,0.120917776,0.069295187,0.063714367,0.39329114,1,0.08257842,0.08257842,1,1,0.552743642,1,1
43834,0.262,1,0.200361212,0.114822387,0.105574946,0.392966743,1,0.092329859,0.092329859,1,1,0.552743642,1,1
43835,0.262,1,0.303906099,0.174161572,0.160135137,0.186943151,1,0.088377482,0.088377482,1,1,0.552743642,1,1
43836,0.262,1,0.372453027,0.213444235,0.196254095,0.170574486,1,0.072237121,0.072237121,1,1,0.552743642,1,1
43837,0.262,1,0.38245975,0.219178857,0.201526868,0.109557786,1,0.055594439,0.055594439,1,1,0.552743642,1,1
43838,0.262,1,0.254644303,0.145930774,0.13417796,0.077881263,1,0.037893712,0.037893712,1,1,0.552743642,1,1
43839,0.262,1,0.301593193,0.172836099,0.158916413,0.105917414,1,0.020131762,0.020131762,1,1,0.552743642,1,1
43840,0.262,1,0.082112715,0.047056902,0.043267084,0.09310204,1,0.013858324,0.013858324,1,1,0.552743642,1,1
43841,0.262,1,0.0,0.0,0.0,0.052425659,1,0.017561334,0.017561334,1,1,0.552743642,1,1
43842,0.262,1,0.0,0.0,0.0,0.071302111,1,0.023127255,0.023127255,1,1,0.552743642,1,1
43843,0.262,1,0.0,0.0,0.0,0.081194848,1,0.036071679,0.036071679,1,1,0.552743642,1,1
43844,0.262,1,0.0,0.0,0.0,0.052052888,1,0.053626576,0.053626576,1,1,0.552743642,1,1
43845,0.262,1,0.0,0.0,0.0,0.081567736,1,0.080191747,0.080191747,1,1,0.552743642,1,1
43846,0.262,1,0.0,0.0,0.0,0.095044744,1,0.126688604,0.126688604,1,1,0.552743642,1,1
43847,0.262,1,0.0,0.0,0.0,0.122966356,1,0.17473743,0.17473743,1,1,0.552743642,1,1
43848,0.262,1,0.0,0.0,0.0,0.150745245,1,0.193824612,0.193824612,1,1,0.552743642,1,1
43849,0.262,1,0.0,0.0,0.0,0.190271586,1,0.292609514,0.292609514,1,1,0.552743642,1,1
43850,0.262,1,0.0,0.0,0.0,0.295579596,1,0.509800715,0.509800715,1,1,0.552743642,1,1
43851,0.262,1,0.0,0.0,0.0,0.329509259,1,0.70240564,0.70240564,1,1,0.552743642,1,1
43852,0.262,1,0.0,0.0,0.0,0.340573286,1,0.741376912,0.741376912,1,1,0.552743642,1,1
43853,0.262,1,0.0,0.0,0.0,0.383382589,1,0.786044813,0.786044813,1,1,0.552743642,1,1
