Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,3.744860551628989e7,0.0,0.0,104369.8724136762,145253.47050445637,3.92648592135158e6,1.4256283797744695e7,0.0,0.0,2.0342848782279633e6,4.234151596703364e7,1.2063573535056533e7,229056.09721798406,1.125494290558404e8
t1,4692.135000312698,0.0,0.0,0.0,0.0,717.2723192311902,2711.526219004766,0.0,0.0,397.64401328041185,0.0,715.4224481709339,0.0,9234.0
t2,4692.135000312698,0.0,0.0,0.0,0.0,717.2723192311902,2711.526219004766,0.0,0.0,357.94364180531954,0.0,253.1228196460262,0.0,8732.000000000002
t3,4692.135000312698,0.0,0.0,0.0,0.0,527.4422429616329,2711.526219004766,0.0,0.0,427.8965377209029,0.0,0.0,0.0,8359.0
t4,4692.135000312698,0.0,0.0,0.0,0.0,356.26524969299965,2711.526219004766,0.0,0.0,411.07353098953615,0.0,0.0,0.0,8171.0
t5,4692.135000312698,0.0,0.0,0.0,0.0,422.75526961450646,2711.526219004766,0.0,0.0,315.58351106802934,0.0,0.0,0.0,8142.0
t6,4692.135000312698,0.0,0.0,0.0,0.0,656.759713104839,2711.526219004766,0.0,0.0,225.5790675776969,0.0,0.0,0.0,8286.0
t7,4692.135000312698,0.0,0.0,0.0,0.0,717.2723192311902,2711.526219004766,0.0,0.0,196.58172401390505,0.0,276.4847374374407,0.0,8594.0
t8,4692.135000312698,0.0,0.0,0.0,0.0,459.0542843079617,1735.3767801630504,0.0,0.0,246.8680124582698,0.0,1739.5659227580202,0.0,8873.0
t9,4692.135000312698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.9875644355056,5673.411942470152,0.0,0.0,10521.534507218355
t10,4692.135000312698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.616977675794183,11210.349510581902,0.0,0.0,15906.101488570395
t11,4692.135000312698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7879454264342793,13658.988802151242,0.0,0.0,18352.91174789037
t12,4692.135000312698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3205548417911874,14894.543659307172,0.0,0.0,19588.999214461663
