Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000.0,1.0,1.0,1.0,1.0,168.0,1.0,1,23198.562,22009.93657603183
,,,,,,,2,23090.427,20815.33301616815
,,,,,,,3,22618.549,20442.4710924032
,,,,,,,4,22491.546,20206.530779047345
,,,,,,,5,22617.659,20286.475010521248
,,,,,,,6,22909.846,21112.357019318268
,,,,,,,7,23433.967,22005.994387064868
,,,,,,,8,24304.298,23077.40556541504
,,,,,,,9,24539.436,23512.624276221108
,,,,,,,10,25193.319,25023.24744109497
,,,,,,,11,25770.84,26164.476660333166
,,,,,,,12,25612.42,27701.555966255397
,,,,,,,13,25449.817,28982.051895101224
,,,,,,,14,25215.124,28596.50856311976
,,,,,,,15,24869.181,28037.95766097357
,,,,,,,16,24991.823,27480.90760845844
,,,,,,,17,25703.111,28046.6826006717
,,,,,,,18,26172.408,28265.83372513068
,,,,,,,19,25947.416,31654.527513779554
,,,,,,,20,25326.107,31297.091893397403
,,,,,,,21,25089.634,29760.489820170103
,,,,,,,22,24566.403,28435.780158660928
,,,,,,,23,23547.264,26693.6306229185
,,,,,,,24,23010.594,24091.071383338924
,,,,,,,25,22465.113,20675.003972440514
,,,,,,,26,22235.582,19470.913603630896
,,,,,,,27,22050.017,18770.29652623489
,,,,,,,28,22152.901,18551.993156290057
,,,,,,,29,22425.508,18523.349691513587
,,,,,,,30,22708.617,19485.353219342607
,,,,,,,31,23209.331,20692.902476268697
,,,,,,,32,23297.708,22982.173646340078
,,,,,,,33,23464.761,23971.801728429247
,,,,,,,34,24232.92,24891.647101766157
,,,,,,,35,24935.041,25574.40806454684
,,,,,,,36,25062.044,26761.434379474147
,,,,,,,37,24655.314,27444.56560955279
,,,,,,,38,24450.703,26819.622803293245
,,,,,,,39,24564.712,26417.84240642919
,,,,,,,40,25114.999,27123.561975620203
,,,,,,,41,27027.253,29001.043740373894
,,,,,,,42,28005.007,31654.891880853043
,,,,,,,43,28069.265,30833.037407250053
,,,,,,,44,27575.315,26682.54277392424
,,,,,,,45,27080.119,25157.433129098587
,,,,,,,46,26314.541,23556.40496431522
,,,,,,,47,25698.75,21645.821018505507
,,,,,,,48,24801.096,19862.58639690392
,,,,,,,49,24733.901,18641.711084187427
,,,,,,,50,24553.676,17595.624600632633
,,,,,,,51,24681.213,17057.4848275521
,,,,,,,52,24996.273,17106.986671663923
,,,,,,,53,25679.526,17358.34061212733
,,,,,,,54,26917.783,18665.54486672442
,,,,,,,55,28338.757,22523.983325784997
,,,,,,,56,29412.72,28152.636152235173
,,,,,,,57,30006.617,29180.49178417509
,,,,,,,58,30227.604,28989.603525808525
,,,,,,,59,29713.896,28316.304599675088
,,,,,,,60,30411.033,28961.49041351428
,,,,,,,61,29949.568,29357.505659508075
,,,,,,,62,29670.553,28780.113730092613
,,,,,,,63,30045.688,28810.39125613393
,,,,,,,64,31174.475,30374.34212867152
,,,,,,,65,33206.701,33188.254874221086
,,,,,,,66,33959.552,36631.40105323704
,,,,,,,67,33420.123,37175.15146662603
,,,,,,,68,33327.385,34217.98985706572
,,,,,,,69,32668.073,33062.15692586867
,,,,,,,70,32129.445,26551.40910032269
,,,,,,,71,31511.429,23921.932341726504
,,,,,,,72,29114.57,22202.47252054332
,,,,,,,73,29226.71,20802.654872558745
,,,,,,,74,29469.235,19950.75616106209
,,,,,,,75,29809.571,19645.85881588784
,,,,,,,76,29449.477,19702.401609542667
,,,,,,,77,29951.882,20102.86661634448
,,,,,,,78,30980.722,21504.924220831537
,,,,,,,79,32531.903,26164.10058658835
,,,,,,,80,33593.05,32625.020920175448
,,,,,,,81,33803.357,33992.32020083601
,,,,,,,82,33463.555,33428.2990321908
,,,,,,,83,32927.597,32210.137914540133
,,,,,,,84,32994.258,32567.057280602523
,,,,,,,85,32917.451,32988.94367514703
,,,,,,,86,33048.459,31656.8208671808
,,,,,,,87,33020.424,31262.562987409598
,,,,,,,88,32965.333,32564.41553490625
,,,,,,,89,33250.044,35301.54011774071
,,,,,,,90,34016.245,38387.223853473486
,,,,,,,91,33521.494,38159.22975305369
,,,,,,,92,32839.665,34637.67634413461
,,,,,,,93,31718.71,33168.78736470667
,,,,,,,94,31166.109,25871.77808987824
,,,,,,,95,29721.105,22842.05472883157
,,,,,,,96,28145.36,21046.301511545254
,,,,,,,97,27486.493,19097.15873621781
,,,,,,,98,27015.95,18070.65957065793
,,,,,,,99,27040.959,17590.713401933812
,,,,,,,100,26312.316,17457.363087827085
,,,,,,,101,26279.831,17594.320435204805
,,,,,,,102,27610.114,18835.685045473616
,,,,,,,103,29425.358,22732.08586899955
,,,,,,,104,30444.052,28544.55163293847
,,,,,,,105,30220.039,29643.225875307064
,,,,,,,106,29018.895,29133.932174968868
,,,,,,,107,28513.998,28231.318826659757
,,,,,,,108,28165.741,28797.22815041418
,,,,,,,109,27535.087,28976.166624881316
,,,,,,,110,27380.583,28075.03020614456
,,,,,,,111,27495.927,28314.395626558413
,,,,,,,112,28468.786,30153.311034801485
,,,,,,,113,30499.232,32848.42400494844
,,,,,,,114,31775.225,35956.73654843196
,,,,,,,115,31639.856,36114.14284717906
,,,,,,,116,31532.7,32352.74851885324
,,,,,,,117,31015.076,31081.714736801416
,,,,,,,118,30241.755,24717.0702088653
,,,,,,,119,29204.371,21858.68363028019
,,,,,,,120,27533.307,19939.75775795903
,,,,,,,121,26806.088,17880.728876643352
,,,,,,,122,26604.77,16783.925320504193
,,,,,,,123,26615.895,16408.90740698431
,,,,,,,124,26823.443,16452.067922842816
,,,,,,,125,27312.943,16684.861114266212
,,,,,,,126,28517.647,17969.985032089935
,,,,,,,127,30000.565,21725.532166677054
,,,,,,,128,32503.957,27458.395417285523
,,,,,,,129,32536.353,29145.699731713383
,,,,,,,130,33034.664,29421.43007432125
,,,,,,,131,32754.136,28700.74754638931
,,,,,,,132,33080.321,29341.44458304414
,,,,,,,133,32672.078,29793.07800224355
,,,,,,,134,32551.038,29108.9310464188
,,,,,,,135,31517.748,28991.686010925067
,,,,,,,136,32113.158,30222.67464847884
,,,,,,,137,32823.378,32549.922781507867
,,,,,,,138,33040.627,35377.06770477457
,,,,,,,139,32698.956,34611.90631537902
,,,,,,,140,31884.873,30594.29186500996
,,,,,,,141,31069.455,29014.95739457096
,,,,,,,142,30265.518,24053.70303241751
,,,,,,,143,29427.761,21585.39417767081
,,,,,,,144,27456.144,19882.90237535413
,,,,,,,145,26655.5,18421.02303177553
,,,,,,,146,26111.799,16608.567773979103
,,,,,,,147,25926.946,16086.427299738503
,,,,,,,148,25793.713,15716.326289584002
,,,,,,,149,25853.61,15584.945987344
,,,,,,,150,26312.672,16556.13179775013
,,,,,,,151,27183.715,17624.433388230344
,,,,,,,152,27729.73,19023.30009888354
,,,,,,,153,28616.081,20047.900453502923
,,,,,,,154,28946.36,21758.23006225785
,,,,,,,155,29233.652,22986.904766689702
,,,,,,,156,29706.865,24285.53582928208
,,,,,,,157,28996.734,25717.0329226016
,,,,,,,158,28563.66,25268.93140300201
,,,,,,,159,28035.089,25313.457960368585
,,,,,,,160,27625.333,25157.32683911864
,,,,,,,161,28143.847,25805.240554398064
,,,,,,,162,29124.805,25570.542747509084
,,,,,,,163,28482.136,28481.2473751598
,,,,,,,164,27826.384,28019.53117765768
,,,,,,,165,27157.193,26378.97591510177
,,,,,,,166,26613.759,25051.57917446664
,,,,,,,167,25526.446,23281.69186885056
,,,,,,,168,24873.898,20701.12211563937
,,,,,,,169,23790.056,17429.83588397932
,,,,,,,170,23560.792,15573.154631981755
,,,,,,,171,23431.475,15015.02194137869
,,,,,,,172,23480.336,14658.114558514995
,,,,,,,173,23756.77,14563.911589432162
,,,,,,,174,24516.652,15187.308781316757
,,,,,,,175,25404.872,16048.426163726885
,,,,,,,176,26264.523,17386.637038273224
,,,,,,,177,27034.017,17847.54057957123
,,,,,,,178,27797.726,19243.487617010134
,,,,,,,179,27670.812,20487.947540494264
,,,,,,,180,27503.759,21983.08190600649
,,,,,,,181,27221.273,23434.323381669677
,,,,,,,182,26693.503,23039.15357529289
,,,,,,,183,26633.695,23051.935204144116
,,,,,,,184,26708.366,23104.288769334125
,,,,,,,185,29029.041,24049.11639110041
,,,,,,,186,30404.625,24293.16410786816
,,,,,,,187,30313.311,27898.42780042932
,,,,,,,188,29891.629,27744.318829778666
,,,,,,,189,29288.12,26485.93414781763
,,,,,,,190,28935.146,25176.246392881425
,,,,,,,191,27637.259,23339.50983828293
,,,,,,,192,26468.956,20726.09614795953
,,,,,,,193,26381.736,17914.078366025784
,,,,,,,194,26613.403,17073.51126733497
,,,,,,,195,26449.287,16754.19919293741
,,,,,,,196,26830.029,16911.198799816513
,,,,,,,197,26941.813,17179.33555230432
,,,,,,,198,28839.916,18664.632598604265
,,,,,,,199,30307.971,22817.987114111456
,,,,,,,200,32425.815,28787.537274492755
,,,,,,,201,32283.593,30191.03787044509
,,,,,,,202,31981.171,29920.333854552027
,,,,,,,203,31703.758,29146.57136041942
,,,,,,,204,31232.503,29864.97528504605
,,,,,,,205,30641.81,30386.433525430577
,,,,,,,206,30154.09,29364.468947674864
,,,,,,,207,29315.71,28960.749197395315
,,,,,,,208,29761.066,30101.29823081591
,,,,,,,209,31012.495,32574.4760043997
,,,,,,,210,32678.219,35661.47807852048
,,,,,,,211,31920.651,36270.1850219456
,,,,,,,212,31275.846,32828.71025021766
,,,,,,,213,30346.152,31597.099026872354
,,,,,,,214,29375.429,26069.942406237114
,,,,,,,215,28002.248,23344.11222014501
,,,,,,,216,25710.142,21414.74116510132
,,,,,,,217,24858.501,19716.783102171357
,,,,,,,218,24488.884,18614.68487723476
,,,,,,,219,24167.238,18186.14674212768
,,,,,,,220,24061.862,18208.049466530112
,,,,,,,221,24041.926,18397.807297986787
,,,,,,,222,25048.071,19820.662398501387
,,,,,,,223,27151.497,23536.76535523036
,,,,,,,224,29301.559,29341.00042320489
,,,,,,,225,28950.81,30702.664110937403
,,,,,,,226,28159.244,30422.96215059089
,,,,,,,227,27164.847,29760.697339942944
,,,,,,,228,27111.358,30502.75108834669
,,,,,,,229,26664.4,30947.106739647377
,,,,,,,230,26370.344,29824.292815162786
,,,,,,,231,26501.263,29236.923521336143
,,,,,,,232,27125.776,30437.996381233163
,,,,,,,233,29696.719,32850.0629927991
,,,,,,,234,31453.401,35905.48462786822
,,,,,,,235,31311.98,35752.55076297622
,,,,,,,236,31148.22,32121.51410433596
,,,,,,,237,30698.948,30848.621315437616
,,,,,,,238,29966.923,25522.34097337611
,,,,,,,239,29102.911,22922.1148794051
,,,,,,,240,26959.168,20904.696419369066
,,,,,,,241,26531.078,18867.567496988137
,,,,,,,242,26801.193,17819.40983421706
,,,,,,,243,27048.969,17353.235843595747
,,,,,,,244,27397.582,17279.06900823134
,,,,,,,245,27837.776,17355.238282053186
,,,,,,,246,29175.268,18624.62368613011
,,,,,,,247,32336.637,22214.715906914767
,,,,,,,248,33691.039,27771.663001140943
,,,,,,,249,33595.809,28814.269253188
,,,,,,,250,32600.077,28380.534172034542
,,,,,,,251,32378.467,27474.64026947978
,,,,,,,252,31853.634,28081.167099902108
,,,,,,,253,31653.028,28746.94263235674
,,,,,,,254,31642.348,28695.95364597617
,,,,,,,255,31675.1,29445.21159047242
,,,,,,,256,32467.734,31413.886648416174
,,,,,,,257,34248.357,34131.76742443711
,,,,,,,258,34851.777,37071.29575973385
,,,,,,,259,34847.327,36709.38300306498
