Time_Index,res_hydro_1,natural_gas_ccs_2,solar_pv_2,onshore_wind_2,battery_2,fixed_offshore_wind_2,natural_gas_2,nuclear_2,ror_hydro_2,pumped_hydro_2,fusion_2,float_offshore_wind_2,comm_solar_pv_2,res_solar_pv_2
1,0.262,1,0.0,0.5114632010739664,1,0.7971599796261354,1,1,0.552743642,1,1,0.7971599796261354,0.0,0.0
2,0.262,1,0.0,0.5033086832670204,1,0.789524603691178,1,1,0.552743642,1,1,0.789524603691178,0.0,0.0
3,0.262,1,0.0,0.5441755627091384,1,0.7979014009252056,1,1,0.552743642,1,1,0.7979014009252056,0.0,0.0
4,0.262,1,0.0,0.5005078361645098,1,0.8030727919980232,1,1,0.552743642,1,1,0.8030727919980232,0.0,0.0
5,0.262,1,0.0,0.5019612292467983,1,0.7957055778909414,1,1,0.552743642,1,1,0.7957055778909414,0.0,0.0
6,0.262,1,0.0,0.512475461742147,1,0.7839375458342573,1,1,0.552743642,1,1,0.7839375458342573,0.0,0.0
7,0.262,1,0.0,0.5272242012484054,1,0.7774091935487677,1,1,0.552743642,1,1,0.7774091935487677,0.0,0.0
8,0.262,1,0.0809825762707549,0.4816630039991197,1,0.6795590587678746,1,1,0.552743642,1,1,0.6795590587678746,0.0474326518157278,0.0430942995155088
9,0.262,1,0.3180661723927828,0.5087736992698683,1,0.779070282855759,1,1,0.552743642,1,1,0.779070282855759,0.1862959009729156,0.1692566417375879
10,0.262,1,0.6021309290789949,0.587476165009235,1,0.7819781256614408,1,1,0.552743642,1,1,0.7819781256614408,0.3526766870319827,0.3204196729741793
11,0.262,1,0.786356393479422,0.5717563664469351,1,0.8047730977107883,1,1,0.552743642,1,1,0.8047730977107883,0.4605801733236614,0.4184539379586923
12,0.262,1,0.8256,0.6172493262412304,1,0.7888317281632617,1,1,0.552743642,1,1,0.7888317281632617,0.4835657142857142,0.4393371428571427
13,0.262,1,0.8256,0.567784844890858,1,0.7968051084630852,1,1,0.552743642,1,1,0.7968051084630852,0.4835657142857142,0.4393371428571427
14,0.262,1,0.817996477120559,0.5117477130665143,1,0.7960906646645007,1,1,0.552743642,1,1,0.7960906646645007,0.4791122223134702,0.4352909824677259
15,0.262,1,0.5812417603695047,0.5337371838304773,1,0.7890615803689511,1,1,0.552743642,1,1,0.7890615803689511,0.3404416025021384,0.309303651053772
16,0.262,1,0.2424811998849768,0.5688405142567423,1,0.7782783445601089,1,1,0.552743642,1,1,0.7782783445601089,0.1420247027897721,0.1290346385102197
17,0.262,1,0.0,0.4765327574196119,1,0.7722786002097148,1,1,0.552743642,1,1,0.7722786002097148,0.0,0.0
18,0.262,1,0.0,0.4647144302428289,1,0.7952346580779378,1,1,0.552743642,1,1,0.7952346580779378,0.0,0.0
19,0.262,1,0.0,0.4348790585331747,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
20,0.262,1,0.0,0.4085567592297718,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
21,0.262,1,0.0,0.3601482263092126,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
22,0.262,1,0.0,0.3603877140028074,1,0.8042404750588963,1,1,0.552743642,1,1,0.8042404750588963,0.0,0.0
23,0.262,1,0.0,0.3869803784342659,1,0.8014754668908761,1,1,0.552743642,1,1,0.8014754668908761,0.0,0.0
24,0.262,1,0.0,0.1813705913168932,1,0.8005142427887124,1,1,0.552743642,1,1,0.8005142427887124,0.0,0.0
25,0.262,1,0.0,0.2246714318606905,1,0.7947197207395942,1,1,0.552743642,1,1,0.7947197207395942,0.0,0.0
26,0.262,1,0.0,0.2762341965524112,1,0.7925926018276211,1,1,0.552743642,1,1,0.7925926018276211,0.0,0.0
27,0.262,1,0.0,0.2793599413573288,1,0.799609517177705,1,1,0.552743642,1,1,0.799609517177705,0.0,0.0
28,0.262,1,0.0,0.2813854495496725,1,0.795742692094539,1,1,0.552743642,1,1,0.795742692094539,0.0,0.0
29,0.262,1,0.0,0.2557961740424287,1,0.8014165482803683,1,1,0.552743642,1,1,0.8014165482803683,0.0,0.0
30,0.262,1,0.0,0.2339306389275326,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
31,0.262,1,0.0,0.3714748339719982,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
32,0.262,1,0.0616237132276963,0.4353463783932509,1,0.81,1,1,0.552743642,1,1,0.81,0.0360938891762221,0.0327926188247383
33,0.262,1,0.2939626439814783,0.4540680381916347,1,0.81,1,1,0.552743642,1,1,0.81,0.1721781200462944,0.1564301212615723
34,0.262,1,0.5885052626681575,0.4732805388131889,1,0.81,1,1,0.552743642,1,1,0.81,0.3446959395627779,0.3131688719198409
35,0.262,1,0.7743596488867017,0.5093164148930225,1,0.81,1,1,0.552743642,1,1,0.81,0.4535535086336395,0.412069956014709
36,0.262,1,0.8256,0.3779240370451354,1,0.8062353635845834,1,1,0.552743642,1,1,0.8062353635845834,0.4835657142857142,0.4393371428571427
37,0.262,1,0.8256,0.370135240754195,1,0.7864978917684048,1,1,0.552743642,1,1,0.7864978917684048,0.4835657142857142,0.4393371428571427
38,0.262,1,0.7526940268503752,0.3887071547572797,1,0.7733985694051536,1,1,0.552743642,1,1,0.7733985694051536,0.4408636442980768,0.400540750002521
39,0.262,1,0.4394180536841326,0.3938816529150094,1,0.7420240053731,1,1,0.552743642,1,1,0.7420240053731,0.2573734314435633,0.2338331785676276
40,0.262,1,0.2126148743816899,0.3529259344643831,1,0.6963806157068634,1,1,0.552743642,1,1,0.6963806157068634,0.124531569280704,0.1131414867245421
41,0.262,1,0.0,0.2815916586942997,1,0.7348313043276173,1,1,0.552743642,1,1,0.7348313043276173,0.0,0.0
42,0.262,1,0.0,0.2546615007834192,1,0.6947402271607469,1,1,0.552743642,1,1,0.6947402271607469,0.0,0.0
43,0.262,1,0.0,0.2799375113380823,1,0.7374829330883783,1,1,0.552743642,1,1,0.7374829330883783,0.0,0.0
44,0.262,1,0.0,0.2639410554357403,1,0.7821723395277271,1,1,0.552743642,1,1,0.7821723395277271,0.0,0.0
45,0.262,1,0.0,0.3076208758105375,1,0.7670835909162804,1,1,0.552743642,1,1,0.7670835909162804,0.0,0.0
46,0.262,1,0.0,0.3993775426939002,1,0.8007601019851507,1,1,0.552743642,1,1,0.8007601019851507,0.0,0.0
47,0.262,1,0.0,0.4474618545228748,1,0.8027837425676911,1,1,0.552743642,1,1,0.8027837425676911,0.0,0.0
48,0.262,1,0.0,0.4684974807087337,1,0.8085178873014798,1,1,0.552743642,1,1,0.8085178873014798,0.0,0.0
49,0.262,1,0.0,0.4950474665786076,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
50,0.262,1,0.0,0.4616023024575036,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
51,0.262,1,0.0,0.3998207774773513,1,0.81,1,1,0.552743642,1,1,0.81,0.0,0.0
52,0.262,1,0.0,0.3557508685665429,1,0.8035724193941397,1,1,0.552743642,1,1,0.8035724193941397,0.0,0.0
53,0.262,1,0.0,0.3625257915325821,1,0.7890145592874191,1,1,0.552743642,1,1,0.7890145592874191,0.0,0.0
54,0.262,1,0.0,0.3234921939366687,1,0.6738806450618864,1,1,0.552743642,1,1,0.6738806450618864,0.0,0.0
55,0.262,1,0.0,0.306221912011104,1,0.5323654526244612,1,1,0.552743642,1,1,0.5323654526244612,0.0,0.0
56,0.262,1,0.0540509942248113,0.2716694560793096,1,0.386974619892014,1,1,0.552743642,1,1,0.386974619892014,0.0316584394745323,0.0287628504982031
57,0.262,1,0.2736095243858828,0.2652687531264922,1,0.2297554299195512,1,1,0.552743642,1,1,0.2297554299195512,0.1602570071403027,0.1455993540482019
58,0.262,1,0.4875238768445264,0.3325936904497359,1,0.1983553662526858,1,1,0.552743642,1,1,0.1983553662526858,0.2855496992946511,0.2594323487494086
59,0.262,1,0.8075378862130345,0.145974588436788,1,0.2077023141128602,1,1,0.552743642,1,1,0.2077023141128602,0.4729864762104915,0.4297255180205075
60,0.262,1,0.8256,0.1173888510848256,1,0.245171996156586,1,1,0.552743642,1,1,0.245171996156586,0.4835657142857142,0.4393371428571427
61,0.262,1,0.8256,0.2195012692406931,1,0.2718078746932508,1,1,0.552743642,1,1,0.2718078746932508,0.4835657142857142,0.4393371428571427
62,0.262,1,0.7232654805905419,0.3464110102037685,1,0.3156991722056915,1,1,0.552743642,1,1,0.3156991722056915,0.4236269243458887,0.3848805593142525
63,0.262,1,0.5337923083491498,0.4284293877203031,1,0.3133423825170155,1,1,0.552743642,1,1,0.3133423825170155,0.312649780604502,0.2840537640857975
64,0.262,1,0.2385045273760752,0.4376452833042491,1,0.2874720715613656,1,1,0.552743642,1,1,0.2874720715613656,0.1396955088917011,0.1269184806394114
65,0.262,1,0.0,0.3270675354727471,1,0.2106830202394995,1,1,0.552743642,1,1,0.2106830202394995,0.0,0.0
66,0.262,1,0.0,0.2655497494877706,1,0.2193164882867423,1,1,0.552743642,1,1,0.2193164882867423,0.0,0.0
67,0.262,1,0.0,0.2795949825784213,1,0.2207909328195311,1,1,0.552743642,1,1,0.2207909328195311,0.0,0.0
68,0.262,1,0.0,0.2632200364432964,1,0.2468574261734311,1,1,0.552743642,1,1,0.2468574261734311,0.0,0.0
69,0.262,1,0.0,0.1722170784822494,1,0.1917348256908568,1,1,0.552743642,1,1,0.1917348256908568,0.0,0.0
70,0.262,1,0.0,0.1188793634544897,1,0.1353098391788367,1,1,0.552743642,1,1,0.1353098391788367,0.0,0.0
71,0.262,1,0.0,0.0413405228011645,1,0.0954008584854549,1,1,0.552743642,1,1,0.0954008584854549,0.0,0.0
72,0.262,1,0.0,0.0310335299999999,1,0.1576684182346782,1,1,0.552743642,1,1,0.1576684182346782,0.0,0.0
73,0.262,1,0.0,0.1031151295057157,1,0.1781825339094659,1,1,0.552743642,1,1,0.1781825339094659,0.0,0.0
74,0.262,1,0.0,0.1573222607484844,1,0.3670747569016859,1,1,0.552743642,1,1,0.3670747569016859,0.0,0.0
