Region,Resource,Zone,Cluster,AnnualSum
NENGREST,NENGREST_biomass_1,1,1,2.325538235021748e9
NENGREST,NENGREST_conventional_hydroelectric_1,1,1,0.0
NENGREST,NENGREST_hydroelectric_pumped_storage_1,1,1,0.0
NENGREST,NaturalGas_CCAvgCF_Moderate,1,1,5.4432230849224284e7
NENGREST,NaturalGas_CTAvgCF_Moderate,1,1,8.197132596493866e7
NENGREST,NaturalGas_CCCCSAvgCF_Moderate,1,1,6.730633705539781e8
NENGREST,NaturalGas_CCS100_Moderate,1,1,1.3005273554424145e9
NENGREST,NENGREST_nuclear_1,1,1,1.2805154832307724e-9
NENGREST,OffShoreWind_Class3_Moderate_fixed_1,1,1,0.0
NENGREST,LandbasedWind_Class3_Moderate_130,1,1,1.1636409735058382e8
NENGREST,UtilityPV_Class1_Moderate_100_0.2,1,1,1.252820408981083e9
NENGREST,Liion_Moderate,1,1,1.046784657704153e9
NENGREST,TEGS,1,1,6.354399890384748e7
