Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS,Total
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1,0
AnnualSum,3.0224346423587456e7,0.0,0.0,11006.682139113684,82645.48518828936,5.814872994573853e6,1.4738510470937196e7,0.0,0.0,1.3474110394465951e6,5.5580294601126e7,1.2194267403678076e7,3.9666135418558093e6,1.239599686425324e8
t1,3549.5800313030977,0.0,0.0,0.0,0.0,1129.8670500827668,2830.2389133593183,0.0,0.0,262.36709267458554,0.0,1461.946912580232,0.0,9234.0
t2,3549.5800313030977,0.0,0.0,0.0,0.0,1129.8670500827668,2830.2389133593183,0.0,0.0,236.17263055734557,0.0,986.1413746974717,0.0,8732.0
t3,3549.5800313030977,0.0,0.0,0.0,0.0,1129.8670500827668,2830.2389133593183,0.0,0.0,282.3278279514455,0.0,566.9861773033704,0.0,8358.999999999998
t4,3549.5800313030977,0.0,0.0,0.0,0.0,1129.8670500827668,2830.2389133593183,0.0,0.0,271.22794157382475,0.0,390.08606368099254,0.0,8171.0
t5,3549.5800313030977,0.0,0.0,0.0,0.0,1129.8670500827668,2830.2389133593183,0.0,0.0,208.22324875935823,0.0,424.0907564954591,0.0,8142.0
t6,3549.5800313030977,0.0,0.0,0.0,0.0,1129.8670500827668,2830.2389133593183,0.0,0.0,148.83796097005052,0.0,627.4760442847667,0.0,8286.0
t7,3549.5800313030977,0.0,0.0,0.0,0.0,1129.8670500827668,2830.2389133593183,0.0,0.0,129.7053989999721,0.0,954.608606254845,0.0,8594.0
t8,3549.5800313030977,0.0,0.0,0.0,0.0,723.1149120529708,2830.2389133593183,0.0,0.0,162.88449100164024,0.0,1607.1816522829727,0.0,8873.0
t9,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,1138.1746349765517,0.0,0.0,102.92121195717047,7441.778769810045,0.0,0.0,12232.454648046863
t10,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,1138.1746349765517,0.0,0.0,2.386496175909475,14704.544960942208,0.0,0.0,19394.68612339777
t11,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,1138.1746349765517,0.0,0.0,1.1796934638208267,17916.40972234179,0.0,0.0,22605.34408208526
t12,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,1138.1746349765517,0.0,0.0,1.5311112625838652,19537.079259148864,0.0,0.0,24226.3650366911
t13,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,1138.1746349765517,0.0,0.0,3.8541275651235325,18497.441421911608,0.0,0.0,23189.050215756382
t14,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,1138.1746349765517,0.0,0.0,6.097101742809305,18264.040344454104,0.0,0.0,22957.892112476562
t15,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,1138.1746349765517,0.0,0.0,36.47791363519835,16050.491315175463,0.0,0.0,20774.723895090312
t16,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,1138.1746349765517,0.0,0.0,56.90069485339267,11764.228973516714,0.0,0.0,16508.884334649756
t17,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,1138.1746349765517,0.0,0.0,40.053050070660504,3343.9425792491647,0.0,3021.249704400526,11093.0
t18,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,2495.9970065275256,0.0,0.0,195.66251188713,0.0,0.0,5785.760450282243,12026.999999999996
t19,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,2495.9970065275256,0.0,0.0,342.3733798488027,0.0,446.40837552193625,5121.641206798637,11956.0
t20,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,2495.9970065275256,0.0,0.0,332.6587319071311,0.0,5212.764230262245,0.0,11591.0
t21,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,2495.9970065275256,0.0,0.0,421.6108560573492,0.0,4694.812106112027,0.0,11162.0
t22,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,2495.9970065275256,0.0,0.0,382.4004800492709,0.0,4137.022482120105,0.0,10565.0
t23,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,2495.9970065275256,0.0,0.0,366.8923973452988,0.0,3412.5305648240783,0.0,9825.0
t24,3549.5800313030977,0.0,0.0,0.0,0.0,0.0,2495.9970065275256,0.0,0.0,318.03611175476334,0.0,2631.386850414613,0.0,8995.0
