Resource,NENGREST_biomass_1,NENGREST_conventional_hydroelectric_1,NENGREST_hydroelectric_pumped_storage_1,NaturalGas_CCAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,NaturalGas_CCCCSAvgCF_Moderate,NaturalGas_CCS100_Moderate,NENGREST_nuclear_1,OffShoreWind_Class3_Moderate_fixed_1,LandbasedWind_Class3_Moderate_130,UtilityPV_Class1_Moderate_100_0.2,Liion_Moderate,TEGS
Zone,1,1,1,1,1,1,1,1,1,1,1,1,1
t1,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.85082805232421,-57.08039970610914
t2,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.85082805232421,-23.783499877545474
t3,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.85082805232421,-57.08039970610914
t4,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.85082805232421,-23.065673214441166
t5,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.85082805232421,-55.357615714658806
t6,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.85082805232421,-57.08039970610914
t7,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.85082805232421,-23.783499877545474
t8,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.85082805232421,-57.08039970610914
t9,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.425147319066153,-2.1006462683252782
t10,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.425147319066153,-5.041551043980668
t11,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.425147319066153,-5.041551043980668
t12,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.425147319066153,-2.1006462683252782
t13,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.425147319066153,-5.041551043980668
t14,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.425147319066153,-2.1006462683252782
t15,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.425147319066153,-5.041551043980668
t16,0.0,0.0,-54.910810402007236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.882427258058225,-12.09972250555361
