Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2
50000,1,1,1,1,8760,8760,1,23198.562,19950.51
,,,,,,,2,23090.427,18974.72
,,,,,,,3,22618.549,18464.32
,,,,,,,4,22491.546,18551.82
,,,,,,,5,22617.659,19709.21
,,,,,,,6,22909.846,21313.55
,,,,,,,7,23433.967,23341.74
,,,,,,,8,24304.298,24175.83
,,,,,,,9,24539.436,25776.64
,,,,,,,10,25193.319,26838.38
,,,,,,,11,25770.84,28354.15
,,,,,,,12,25612.42,30249.17
,,,,,,,13,25449.817,29976.87
,,,,,,,14,25215.124,29741.21
,,,,,,,15,24869.181,28765.76
,,,,,,,16,24991.823,29879.46
,,,,,,,17,25703.111,31298.1
,,,,,,,18,26172.408,35704.6
,,,,,,,19,25947.416,35131.12
,,,,,,,20,25326.107,34057.77
,,,,,,,21,25089.634,32470.19
,,,,,,,22,24566.403,30273.44
,,,,,,,23,23547.264,27087.72
,,,,,,,24,23010.594,23329.9
,,,,,,,25,22465.113,21750.23
,,,,,,,26,22235.582,21100.17
,,,,,,,27,22050.017,21373.32
,,,,,,,28,22152.901,21688.28
,,,,,,,29,22425.508,23083.43
,,,,,,,30,22708.617,25593.41
,,,,,,,31,23209.331,30626.76
,,,,,,,32,23297.708,34483.39
,,,,,,,33,23464.761,36085.42
,,,,,,,34,24232.92,36432.75
,,,,,,,35,24935.041,37421.72
,,,,,,,36,25062.044,38569.42
,,,,,,,37,24655.314,38217.83
,,,,,,,38,24450.703,38015.4
,,,,,,,39,24564.712,39072.57
,,,,,,,40,25114.999,41642.28
,,,,,,,41,27027.253,45418.8
,,,,,,,42,28005.007,44924.32
,,,,,,,43,28069.265,40756.55
,,,,,,,44,27575.315,39421.22
,,,,,,,45,27080.119,37568.25
,,,,,,,46,26314.541,32902.16
,,,,,,,47,25698.75,29749.21
,,,,,,,48,24801.096,27787.02
,,,,,,,49,24733.901,26404.37
,,,,,,,50,24553.676,25752.86
,,,,,,,51,24681.213,25522.87
,,,,,,,52,24996.273,25800.07
,,,,,,,53,25679.526,27535.86
,,,,,,,54,26917.783,32217.96
,,,,,,,55,28338.757,38547.95
,,,,,,,56,29412.72,39607.4
,,,,,,,57,30006.617,39275.66
,,,,,,,58,30227.604,38673.81
,,,,,,,59,29713.896,39436.94
,,,,,,,60,30411.033,39906.37
,,,,,,,61,29949.568,38701.8
,,,,,,,62,29670.553,38405.14
,,,,,,,63,30045.688,39419.36
,,,,,,,64,31174.475,42228.23
,,,,,,,65,33206.701,46067.12
,,,,,,,66,33959.552,46655.66
,,,,,,,67,33420.123,42773.72
,,,,,,,68,33327.385,40432.33
,,,,,,,69,32668.073,33083.95
,,,,,,,70,32129.445,30620.35
,,,,,,,71,31511.429,28134.59
,,,,,,,72,29114.57,25958.43
,,,,,,,73,29226.71,24064.34
,,,,,,,74,29469.235,23234.54
,,,,,,,75,29809.571,23074.36
,,,,,,,76,29449.477,23361.51
,,,,,,,77,29951.882,24816.42
,,,,,,,78,30980.722,29623.0
,,,,,,,79,32531.903,34693.19
,,,,,,,80,33593.05,34105.15
,,,,,,,81,33803.357,33032.98
,,,,,,,82,33463.555,32696.61
,,,,,,,83,32927.597,34941.57
,,,,,,,84,32994.258,36597.45
,,,,,,,85,32917.451,35986.99
,,,,,,,86,33048.459,36894.69
,,,,,,,87,33020.424,39255.77
,,,,,,,88,32965.333,42481.57
,,,,,,,89,33250.044,46034.8
,,,,,,,90,34016.245,46055.58
,,,,,,,91,33521.494,41650.5
,,,,,,,92,32839.665,39069.37
,,,,,,,93,31718.71,31334.97
,,,,,,,94,31166.109,31007.18
,,,,,,,95,29721.105,29010.02
,,,,,,,96,28145.36,26390.16
,,,,,,,97,27486.493,25185.79
,,,,,,,98,27015.95,24406.86
,,,,,,,99,27040.959,24296.79
,,,,,,,100,26312.316,24741.41
,,,,,,,101,26279.831,26448.1
,,,,,,,102,27610.114,31418.82
,,,,,,,103,29425.358,37758.13
,,,,,,,104,30444.052,39042.41
,,,,,,,105,30220.039,38491.53
,,,,,,,106,29018.895,37957.66
,,,,,,,107,28513.998,39182.51
,,,,,,,108,28165.741,39188.61
,,,,,,,109,27535.087,37164.18
,,,,,,,110,27380.583,36300.56
,,,,,,,111,27495.927,36957.62
,,,,,,,112,28468.786,39452.83
,,,,,,,113,30499.232,43004.03
,,,,,,,114,31775.225,43565.8
,,,,,,,115,31639.856,39818.02
,,,,,,,116,31532.7,38539.48
,,,,,,,117,31015.076,32077.31
,,,,,,,118,30241.755,30006.13
,,,,,,,119,29204.371,27750.99
,,,,,,,120,27533.307,25341.79
,,,,,,,121,26806.088,25016.24
,,,,,,,122,26604.77,24374.09
,,,,,,,123,26615.895,24225.46
,,,,,,,124,26823.443,24496.06
,,,,,,,125,27312.943,26013.23
,,,,,,,126,28517.647,30235.74
,,,,,,,127,30000.565,36721.35
,,,,,,,128,32503.957,39813.66
,,,,,,,129,32536.353,40932.26
,,,,,,,130,33034.664,40391.47
,,,,,,,131,32754.136,41132.46
,,,,,,,132,33080.321,41492.85
,,,,,,,133,32672.078,40026.86
,,,,,,,134,32551.038,39486.97
,,,,,,,135,31517.748,40245.93
,,,,,,,136,32113.158,42630.48
,,,,,,,137,32823.378,46076.44
,,,,,,,138,33040.627,45308.23
,,,,,,,139,32698.956,42063.5
,,,,,,,140,31884.873,41161.39
,,,,,,,141,31069.455,36263.4
,,,,,,,142,30265.518,31701.47
,,,,,,,143,29427.761,29047.3
,,,,,,,144,27456.144,27186.83
,,,,,,,145,26655.5,25403.58
,,,,,,,146,26111.799,24924.58
,,,,,,,147,25926.946,24699.53
,,,,,,,148,25793.713,24996.56
,,,,,,,149,25853.61,26447.33
,,,,,,,150,26312.672,28024.73
,,,,,,,151,27183.715,30180.22
,,,,,,,152,27729.73,32401.76
,,,,,,,153,28616.081,35054.82
,,,,,,,154,28946.36,36401.69
,,,,,,,155,29233.652,37824.28
,,,,,,,156,29706.865,39481.69
,,,,,,,157,28996.734,38521.51
,,,,,,,158,28563.66,37689.35
,,,,,,,159,28035.089,36460.49
,,,,,,,160,27625.333,37251.64
,,,,,,,161,28143.847,37515.47
,,,,,,,162,29124.805,40425.24
,,,,,,,163,28482.136,40167.41
,,,,,,,164,27826.384,39426.73
,,,,,,,165,27157.193,38243.58
,,,,,,,166,26613.759,36076.75
,,,,,,,167,25526.446,32855.1
,,,,,,,168,24873.898,29892.26
,,,,,,,169,23790.056,28131.1
,,,,,,,170,23560.792,27766.37
,,,,,,,171,23431.475,27489.15
,,,,,,,172,23480.336,27743.65
,,,,,,,173,23756.77,28882.71
,,,,,,,174,24516.652,30423.54
,,,,,,,175,25404.872,32144.64
,,,,,,,176,26264.523,32598.9
,,,,,,,177,27034.017,34079.7
,,,,,,,178,27797.726,35044.14
,,,,,,,179,27670.812,36209.06
,,,,,,,180,27503.759,37553.21
,,,,,,,181,27221.273,35390.74
,,,,,,,182,26693.503,34492.35
,,,,,,,183,26633.695,33745.2
,,,,,,,184,26708.366,34196.87
,,,,,,,185,29029.041,34900.35
,,,,,,,186,30404.625,37837.79
,,,,,,,187,30313.311,37302.18
,,,,,,,188,29891.629,36033.15
,,,,,,,189,29288.12,34296.83
,,,,,,,190,28935.146,32055.29
,,,,,,,191,27637.259,28610.0
,,,,,,,192,26468.956,25537.79
,,,,,,,193,26381.736,23373.12
,,,,,,,194,26613.403,22730.71
,,,,,,,195,26449.287,22880.35
,,,,,,,196,26830.029,23107.14
,,,,,,,197,26941.813,24607.76
,,,,,,,198,28839.916,28961.06
,,,,,,,199,30307.971,34000.14
,,,,,,,200,32425.815,33549.94
,,,,,,,201,32283.593,32985.49
,,,,,,,202,31981.171,32971.76
,,,,,,,203,31703.758,34340.27
,,,,,,,204,31232.503,35396.03
,,,,,,,205,30641.81,34302.48
,,,,,,,206,30154.09,34163.83
,,,,,,,207,29315.71,35297.7
,,,,,,,208,29761.066,38239.33
,,,,,,,209,31012.495,41861.43
,,,,,,,210,32678.219,42288.73
,,,,,,,211,31920.651,37363.98
,,,,,,,212,31275.846,35300.71
,,,,,,,213,30346.152,29225.7
,,,,,,,214,29375.429,29371.11
,,,,,,,215,28002.248,27594.8
,,,,,,,216,25710.142,25688.93
,,,,,,,217,24858.501,24129.33
,,,,,,,218,24488.884,23441.54
,,,,,,,219,24167.238,23270.99
,,,,,,,220,24061.862,23462.54
,,,,,,,221,24041.926,24988.76
,,,,,,,222,25048.071,29345.66
,,,,,,,223,27151.497,35456.92
,,,,,,,224,29301.559,36247.18
,,,,,,,225,28950.81,35900.16
,,,,,,,226,28159.244,35457.73
,,,,,,,227,27164.847,36400.11
,,,,,,,228,27111.358,36982.94
,,,,,,,229,26664.4,35994.43
,,,,,,,230,26370.344,35808.83
,,,,,,,231,26501.263,37189.89
,,,,,,,232,27125.776,40168.46
,,,,,,,233,29696.719,44310.3
,,,,,,,234,31453.401,45179.38
,,,,,,,235,31311.98,40819.66
,,,,,,,236,31148.22,39733.94
,,,,,,,237,30698.948,34512.18
,,,,,,,238,29966.923,32619.54
,,,,,,,239,29102.911,30407.29
,,,,,,,240,26959.168,28866.17
,,,,,,,241,26531.078,27448.04
,,,,,,,242,26801.193,26828.04
,,,,,,,243,27048.969,27089.89
,,,,,,,244,27397.582,27746.79
,,,,,,,245,27837.776,29723.73
,,,,,,,246,29175.268,34471.36
,,,,,,,247,32336.637,41034.0
,,,,,,,248,33691.039,41788.93
,,,,,,,249,33595.809,41873.12
,,,,,,,250,32600.077,41543.54
,,,,,,,251,32378.467,42614.44
,,,,,,,252,31853.634,42783.4
,,,,,,,253,31653.028,41172.17
,,,,,,,254,31642.348,40547.88
,,,,,,,255,31675.1,41301.41
,,,,,,,256,32467.734,43993.2
,,,,,,,257,34248.357,47255.18
,,,,,,,258,34851.777,46713.55
,,,,,,,259,34847.327,43060.22
,,,,,,,260,34159.624,42098.76
,,,,,,,261,33321.244,36304.39
,,,,,,,262,32688.632,33314.0
,,,,,,,263,31033.677,30973.7
,,,,,,,264,28543.635,28379.0
,,,,,,,265,27822.112,27521.34
,,,,,,,266,27460.238,27019.88
,,,,,,,267,27410.042,26989.08
,,,,,,,268,27455.61,27393.67
,,,,,,,269,27737.829,29014.2
,,,,,,,270,29325.144,33353.86
,,,,,,,271,31862.178,38845.5
,,,,,,,272,33308.606,39726.49
,,,,,,,273,32907.572,39800.43
,,,,,,,274,32238.648,39491.96
,,,,,,,275,31933.467,40722.79
,,,,,,,276,32018.284,41026.02
,,,,,,,277,31221.2,38653.39
,,,,,,,278,31424.565,37796.07
,,,,,,,279,31065.361,38837.25
,,,,,,,280,31366.27,41226.85
,,,,,,,281,32602.302,44391.42
,,,,,,,282,33836.287,44309.68
,,,,,,,283,33594.919,40875.24
,,,,,,,284,32915.048,39716.51
,,,,,,,285,32184.981,34580.94
,,,,,,,286,31078.444,31997.96
,,,,,,,287,29696.808,29533.64
,,,,,,,288,27523.784,27785.21
,,,,,,,289,26762.567,26449.47
,,,,,,,290,26506.603,25951.44
,,,,,,,291,26371.145,26162.57
,,,,,,,292,26410.483,26537.93
,,,,,,,293,26690.299,28568.59
,,,,,,,294,27400.786,32018.51
,,,,,,,295,29954.73,38363.37
,,,,,,,296,31814.296,41019.12
,,,,,,,297,31352.03,42042.47
,,,,,,,298,31016.767,41649.73
,,,,,,,299,30796.492,42295.86
,,,,,,,300,30685.509,42650.52
,,,,,,,301,30392.076,40093.96
,,,,,,,302,29968.169,39143.41
,,,,,,,303,29760.354,39492.92
,,,,,,,304,30056.012,42130.1
,,,,,,,305,31434.533,45343.19
,,,,,,,306,32407.303,44435.69
,,,,,,,307,32266.327,41076.37
,,,,,,,308,30787.592,39946.39
,,,,,,,309,30155.87,34971.09
,,,,,,,310,29367.953,31905.43
,,,,,,,311,28139.842,29346.74
,,,,,,,312,25946.971,28265.26
,,,,,,,313,25602.63,27116.38
,,,,,,,314,25658.433,27007.81
,,,,,,,315,25809.555,27707.46
,,,,,,,316,26212.28,28430.79
,,,,,,,317,26655.322,30062.66
,,,,,,,318,27387.97,32399.28
,,,,,,,319,28726.263,34932.98
,,,,,,,320,30199.836,38320.26
,,,,,,,321,30787.503,40724.65
,,,,,,,322,30900.622,42017.69
,,,,,,,323,31238.11,43378.85
,,,,,,,324,30585.74,44525.34
,,,,,,,325,29867.065,41976.15
,,,,,,,326,29294.795,40632.08
,,,,,,,327,29332.976,38694.67
,,,,,,,328,30741.579,39413.78
,,,,,,,329,32486.691,39788.98
,,,,,,,330,33798.996,42533.75
,,,,,,,331,33527.101,42144.25
,,,,,,,332,33005.027,41971.93
,,,,,,,333,32661.042,40399.44
,,,,,,,334,32065.098,38325.13
,,,,,,,335,31532.878,35495.18
,,,,,,,336,30497.274,33935.81
,,,,,,,337,29968.525,32733.94
,,,,,,,338,29828.35,32620.64
,,,,,,,339,30194.051,33477.17
,,,,,,,340,30275.13,34226.44
,,,,,,,341,30592.415,35811.36
,,,,,,,342,31212.656,38149.3
,,,,,,,343,32366.808,40328.4
,,,,,,,344,31889.679,40842.64
,,,,,,,345,31837.881,42164.96
,,,,,,,346,31518.46,42794.83
,,,,,,,347,31037.148,44046.32
,,,,,,,348,30537.947,44469.17
,,,,,,,349,29829.952,41808.52
,,,,,,,350,29062.416,40513.45
,,,,,,,351,29290.345,38932.4
,,,,,,,352,29788.567,40164.01
,,,,,,,353,31790.266,40669.82
,,,,,,,354,33167.719,44001.41
,,,,,,,355,32949.758,43409.1
,,,,,,,356,32796.5,42697.51
,,,,,,,357,32094.112,41413.11
,,,,,,,358,31469.332,39096.87
,,,,,,,359,30734.548,36028.13
,,,,,,,360,31182.04,32329.12
,,,,,,,361,29414.055,31189.59
,,,,,,,362,29795.865,30716.92
,,,,,,,363,29752.255,31204.14
,,,,,,,364,29924.292,31896.8
,,,,,,,365,30170.11,33618.47
,,,,,,,366,30494.159,36235.04
,,,,,,,367,33423.327,40442.92
,,,,,,,368,34941.222,43100.42
,,,,,,,369,33639.33,43700.28
,,,,,,,370,33007.697,43274.14
,,,,,,,371,33021.492,44259.68
,,,,,,,372,32137.989,44683.43
,,,,,,,373,31437.915,42237.4
,,,,,,,374,31146.262,41099.96
,,,,,,,375,31490.514,41354.9
,,,,,,,376,31805.663,43727.73
,,,,,,,377,32774.695,46268.9
,,,,,,,378,33583.616,45591.11
,,,,,,,379,33052.642,41458.97
,,,,,,,380,32905.169,40827.12
,,,,,,,381,32517.218,39248.16
,,,,,,,382,31105.856,35411.0
,,,,,,,383,29735.79,32668.45
,,,,,,,384,27222.163,29717.07
,,,,,,,385,28083.505,28604.78
,,,,,,,386,27755.451,27868.05
,,,,,,,387,27619.637,27770.86
,,,,,,,388,27532.15,28056.72
,,,,,,,389,27545.678,29673.56
,,,,,,,390,28326.831,34300.45
,,,,,,,391,30759.023,40153.98
,,,,,,,392,32300.859,41325.7
,,,,,,,393,31907.212,41594.36
,,,,,,,394,31245.408,41050.1
,,,,,,,395,31080.58,42239.51
,,,,,,,396,30937.913,42641.23
,,,,,,,397,30590.012,40645.95
,,,,,,,398,30353.183,39800.12
,,,,,,,399,30091.256,40536.7
,,,,,,,400,30422.247,43256.56
,,,,,,,401,31573.017,46786.66
,,,,,,,402,32741.32,46785.14
